model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,843,0,0,0.8019,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,843,1,0,0.8555,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,843,2,0,0.87,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,843,3,0,0.8681,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,1257,0,0,0.8527,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,1257,1,0,0.857,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,1257,2,0,0.8701,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,1257,3,0,0.8535,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8055,0,0,0.8684,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8055,1,0,0.8612,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8055,2,0,0.8311,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8055,3,0,0.849,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8252,0,0,0.8577,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8252,1,0,0.8608,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8252,2,0,0.869,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8252,3,0,0.8596,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8730,0,0,0.8632,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8730,1,0,0.8653,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8730,2,0,0.8521,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8730,3,0,0.8659,0.0,0.031372517347335815,50000,,,
