model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,313,0,0,0.8988,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,313,1,0,0.8975,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,313,2,0,0.9001,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,313,3,0,0.8972,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,2535,0,0,0.8988,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,2535,1,0,0.9,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,2535,2,0,0.8964,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,2535,3,0,0.9017,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,2672,0,0,0.8986,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,2672,1,0,0.8944,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,2672,2,0,0.8949,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,2672,3,0,0.8973,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,3342,0,0,0.9011,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,3342,1,0,0.8916,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,3342,2,0,0.8997,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,3342,3,0,0.8998,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,4118,0,0,0.9009,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,4118,1,0,0.9008,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,4118,2,0,0.8974,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,frog-airplane,42,0.01,500,0.0313725,none+aug-cutout,cutout,4118,3,0,0.8982,0.0,0.031372517347335815,50000,,,
