dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,0,1,0.8247247247247247
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,1,1,0.8257257257257258
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,2,1,0.8378378378378378
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,3,1,0.8327327327327327
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,4,1,0.8391391391391392
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,5,1,0.8146146146146146
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,0,1,0.8367367367367368
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,1,1,0.8402402402402402
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,2,1,0.8366366366366367
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,3,1,0.8286286286286286
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,4,1,0.8248248248248248
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,5,1,0.8378378378378378
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,0,1,0.8367367367367368
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,1,1,0.828028028028028
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,2,1,0.8301301301301302
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,3,1,0.8338338338338338
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,4,1,0.8336336336336336
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,5,1,0.8377377377377377
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,0,1,0.8350350350350351
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,1,1,0.833033033033033
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,2,1,0.8316316316316317
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,3,1,0.8324324324324325
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,4,1,0.8286286286286286
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,5,1,0.8401401401401402
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,148,0,1,0.8354354354354354
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,148,1,1,0.8394394394394394
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,148,2,1,0.8338338338338338
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,148,3,1,0.8303303303303303
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,148,4,1,0.8379379379379379
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,148,5,1,0.8429429429429429
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,3083,0,1,0.8374374374374375
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,3083,1,1,0.8343343343343343
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,3083,2,1,0.8324324324324325
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,3083,3,1,0.8383383383383384
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,3083,4,1,0.8384384384384385
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,3083,5,1,0.8378378378378378
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,4964,0,1,0.8301301301301302
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,4964,1,1,0.8301301301301302
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,4964,2,1,0.8414414414414414
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,4964,3,1,0.83993993993994
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,4964,4,1,0.8382382382382383
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,4964,5,1,0.8353353353353353
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7184,0,1,0.8369369369369369
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7184,1,1,0.8302302302302302
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7184,2,1,0.8312312312312312
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7184,3,1,0.832032032032032
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7184,4,1,0.8313313313313313
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7184,5,1,0.8387387387387387
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,1244,0,1,0.8322322322322322
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,1244,1,1,0.8272272272272272
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,1244,2,1,0.840940940940941
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,1244,3,1,0.8345345345345345
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,1244,4,1,0.8332332332332333
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,1244,5,1,0.8342342342342343
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5617,0,0,0.8357357357357358
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5617,1,1,0.8412412412412412
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5617,2,0,0.831031031031031
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5617,3,0,0.8312312312312312
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5617,4,1,0.8387387387387387
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5617,5,1,0.833033033033033
