model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,409,0,1,0.905,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,409,1,1,0.9049,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,409,2,1,0.9077,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,409,3,1,0.9053,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,630,0,1,0.9108,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,630,1,1,0.9088,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,630,2,1,0.9102,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,630,3,1,0.9203,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,1656,0,1,0.9197,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,1656,1,1,0.9165,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,1656,2,1,0.9075,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,1656,3,1,0.9176,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2270,0,1,0.9029,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2270,1,1,0.9035,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2270,2,1,0.9173,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2270,3,1,0.8959,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,9870,0,0,0.9156,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,9870,1,0,0.9059,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,9870,2,1,0.9115,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,9870,3,0,0.9064,0.0,0.031372517347335815,50000,,,
