target_idx,candidate_idx,candidate_label,mean_M,mean_R_hiTht,mean_A,mean_exact_giTgt,mean_classifier_weight,mean_classifier_bias,mean_residual_dot,mean_feature_cosine,mean_feature_l2_sq,z_M,z_R,z_A,paper_score_beta0,paper_score_beta1,rank_exact_high,rank_paper_beta0_high,rank_paper_beta1_high
2783,0,6,15.516249084472657,14.259790349006654,0.0078125,0.007926624197214344,0.00010726622631408835,6.8579207711095325e-06,6.8579207711095325e-06,0.2898170597851276,86.06571769714355,-0.6291453242301941,-1.1914689540863037,-0.3062361478805542,-0.5623236298561096,-0.8685597777366638,2180,4046,4100
2783,19,6,12.044801545143127,15.265663194656373,0.5008441925048828,0.5033421095360447,0.0023386559998765212,0.00015925211665297157,0.00015925211665297157,0.3312117777764797,73.2934024810791,-1.3240077495574951,-0.7892941236495972,2.4832539558410645,0.534713625907898,3.017967700958252,141,955,151
2783,22,6,23.175983047485353,19.62409677505493,1.9073486328125e-05,2.014368436593377e-05,1.0109375642734134e-06,5.925984683630489e-08,5.925984683630489e-08,0.32632582932710646,116.26019916534423,0.9040654897689819,0.9533239603042603,-0.35033005475997925,0.04925847053527832,-0.3010715842247009,3925,2151,2575
2783,23,6,24.611325550079346,19.36246461868286,0.0,5.459097149477912e-11,5.2273963791502805e-11,2.317008101631839e-12,2.317008101631839e-12,0.3092862740159035,125.42558288574219,1.1913708448410034,0.8487164378166199,-0.3504379689693451,-0.34265440702438354,-0.6930923461914062,4337,3380,3647
2783,25,6,15.010794162750244,15.461015248298645,0.06665420532226562,0.06728249882867468,0.000574691243134995,5.360284621046355e-05,5.360284621046355e-05,0.32188194021582606,78.94450378417969,-0.7303197383880615,-0.7111871242523193,0.026680290699005127,0.019132614135742188,0.045812904834747314,1020,2244,1776
2783,72,6,15.836636066436768,15.874566221237183,0.0229461669921875,0.023093827223860657,0.00014001247351647954,7.647765647215843e-06,7.647765647215843e-06,0.3213211327791214,85.26821689605713,-0.5650150179862976,-0.5458384156227112,-0.22061242163181305,0.019176602363586426,-0.20143581926822662,1631,2243,2319
2783,95,6,18.25146131515503,17.971145820617675,0.0748016357421875,0.07641327440659801,0.0015266751548707086,8.496496130438338e-05,8.496496130438338e-05,0.3713317133486271,78.04320468902588,-0.08165149390697479,0.29243004322052,0.07277707755565643,0.374081552028656,0.44685864448547363,953,1266,1125
2783,103,6,19.83299603462219,18.096188735961913,0.005583381652832032,0.00562686597706756,4.1461508591782684e-05,2.0228106422410366e-06,2.0228106422410366e-06,0.3357437811791897,95.21339130401611,0.23491643369197845,0.34242552518844604,-0.3188481330871582,0.10750909149646759,-0.2113390415906906,2376,1965,2347
2783,104,6,17.56451301574707,16.49145703315735,0.00529022216796875,0.005360142576802621,6.674571301622461e-05,3.1747387713754444e-06,3.1747387713754444e-06,0.32847434356808664,89.14256935119629,-0.21915452182292938,-0.299189031124115,-0.3205067813396454,-0.08003450930118561,-0.4005413055419922,2398,2549,2830
2783,117,6,21.904265022277833,18.720217275619508,1.373291015625e-05,1.4087482563838396e-05,3.3886335709409266e-07,1.57096146675954e-08,1.57096146675954e-08,0.3220070891082287,111.93762588500977,0.6495120525360107,0.5919287800788879,-0.35036027431488037,-0.0575832724571228,-0.4079435467720032,3967,2462,2851
2783,124,6,25.34873685836792,18.633876276016235,0.0,9.843152037580903e-12,9.259384995153133e-12,5.837671662906255e-13,5.837671662906255e-13,0.29983694329857824,125.30623779296874,1.3389748334884644,0.5574073791503906,-0.3504379689693451,-0.7815674543380737,-1.1320054531097412,4470,4562,4651
2783,125,6,23.631623935699462,20.118871641159057,0.0,1.2845425978726115e-10,1.2300141573421126e-10,5.452841059408349e-12,5.452841059408349e-12,0.3195204116404057,121.74903259277343,0.9952688813209534,1.1511480808258057,-0.3504379689693451,0.1558791995048523,-0.1945587694644928,4265,1825,2304
2783,132,6,16.924962282180786,14.725496697425843,0.002043914794921875,0.002070745427664511,2.4890183392648636e-05,1.9404418624160657e-06,1.9404418624160657e-06,0.2929896928369999,88.30972747802734,-0.3471702039241791,-1.0052671432495117,-0.33887383341789246,-0.6580969095230103,-0.9969707727432251,2784,4271,4398
2783,143,6,23.818064212799072,18.67219557762146,9.765625e-05,9.850721234535946e-05,7.61495661632947e-07,8.947218617197896e-08,8.947218617197896e-08,0.31009948179125785,114.58899097442627,1.0325876474380493,0.5727284550666809,-0.3498854339122772,-0.4598591923713684,-0.8097445964813232,3646,3760,3965
2783,151,6,11.676207780838013,12.391089034080505,0.42191085815429685,0.428940410612094,0.006372507326705965,0.000657048299552506,0.000657048299552506,0.3276448279619217,58.71096544265747,-1.3977872133255005,-1.9386255741119385,2.0366625785827637,-0.540838360786438,1.4958242177963257,171,3986,398
2783,154,6,14.583616352081298,16.54616298675537,0.011612701416015624,0.011870990640610738,0.0002393820283149224,1.8907004031479307e-05,1.8907004031479307e-05,0.3687962792813778,67.0190040588379,-0.8158257603645325,-0.2773161232471466,-0.2847352623939514,0.5385096073150635,0.25377434492111206,1993,950,1399
2783,164,6,27.675975608825684,21.308877897262573,0.0,3.4006574081444973e-12,3.2320648466074292e-12,1.685925391054174e-13,1.685925391054174e-13,0.306758451461792,152.4025806427002,1.8048065900802612,1.6269444227218628,-0.3504379689693451,-0.17786216735839844,-0.5283001661300659,4556,2836,3206
2783,187,6,16.436789512634277,18.499591207504274,-0.0064208984375,-0.006199364213167956,0.00020253307531678446,1.9001054269360625e-05,1.9001054269360625e-05,0.36749820336699485,82.30619220733642,-0.4448853135108948,0.5037165880203247,-0.38676631450653076,0.9486019015312195,0.5618355870246887,4958,382,997
2783,200,6,17.690807151794434,14.168809390068054,-3.5858154296875e-05,-2.6245375502150035e-05,8.897618455894457e-06,7.151488422483569e-07,7.151488422483569e-07,0.2923151694238186,84.96394729614258,-0.19387485086917877,-1.227845549583435,-0.35064083337783813,-1.0339707136154175,-1.3846116065979004,4866,4889,4908
2783,204,6,20.246497201919556,15.211715745925904,0.012543487548828124,0.01271119075844981,0.00015941028970427646,8.292771954141948e-06,8.292771954141948e-06,0.29139486253261565,94.14991416931153,0.31768491864204407,-0.810863733291626,-0.27946901321411133,-1.1285486221313477,-1.408017635345459,1958,4944,4922
2783,209,6,17.748701906204225,19.762335205078124,0.09016380310058594,0.09119236375386877,0.0009666525444966297,6.190605868210773e-05,6.190605868210773e-05,0.3143457755446434,122.68762092590332,-0.182286337018013,1.00859534740448,0.1596936285495758,1.1908817291259766,1.35057532787323,839,223,445
2783,210,6,20.04271807670593,20.202179145812988,0.0005064010620117188,0.0005102945916038998,3.7375797731054215e-06,1.559559384641683e-07,1.559559384641683e-07,0.34700795337557794,108.2985647201538,0.2768954634666443,1.184456706047058,-0.34757283329963684,0.9075612425804138,0.5599883794784546,3225,422,999
2783,224,6,16.954143357276916,15.921413826942445,0.28490753173828126,0.2864988551782556,0.0015025960595218453,8.8734077711205e-05,8.8734077711205e-05,0.3265606574714184,82.35438766479493,-0.3413291871547699,-0.5271075367927551,1.2615207433700562,-0.18577834963798523,1.0757423639297485,302,2868,568
2783,228,6,23.027255725860595,18.251799297332763,0.003021240234375,0.0030508302707065024,2.836207760927003e-05,1.2280039241178547e-06,1.2280039241178547e-06,0.3013335093855858,120.59176330566406,0.8742955327033997,0.404642790555954,-0.3333442807197571,-0.4696527421474457,-0.8029969930648804,2630,3796,3941
2783,231,6,21.253016853332518,19.64613285064697,0.001123046875,0.0011270969431378718,3.7577705241377297e-06,2.9224881436913894e-07,2.9224881436913894e-07,0.3207725264132023,122.04421577453613,0.519154965877533,0.9621345400810242,-0.3440839648246765,0.4429795742034912,0.0988956093788147,2992,1132,1673
2783,232,6,10.721620345115662,15.06840181350708,0.342242431640625,0.34761770319310015,0.004958137764151616,0.0004171253590698143,0.0004171253590698143,0.40733602866530416,48.53237609863281,-1.5888622999191284,-0.8681644797325134,1.5859119892120361,0.720697820186615,2.306609869003296,230,660,216
2783,234,6,17.738096904754638,17.659552478790282,0.003692626953125,0.003811634304813538,0.00011359845105387034,5.4088683283282866e-06,5.4088683283282866e-06,0.34265023171901704,86.8924072265625,-0.18440909683704376,0.1678466945886612,-0.3295457065105438,0.35225579142570496,0.022710084915161133,2535,1313,1818
2783,235,6,15.532354354858398,13.704552221298218,0.0058380126953125,0.005976123133884159,0.00012965584339099734,8.45470230067598e-06,8.45470230067598e-06,0.29654817655682564,78.67455368041992,-0.6259216070175171,-1.4134678840637207,-0.3174074590206146,-0.7875462770462036,-1.1049537658691406,2343,4573,4609
2783,242,6,14.293048000335693,13.418901062011718,-0.018765640258789063,-0.01790989818171406,0.0007698638085595355,8.587768287845554e-05,8.587768287845554e-05,0.31974145844578744,69.67467603683471,-0.8739873766899109,-1.5276788473129272,-0.4566107988357544,-0.6536914706230164,-1.110302209854126,4978,4264,4619
2783,243,6,17.698725509643555,17.45637764930725,0.0205322265625,0.02083166723094091,0.0002874033340157931,1.2037284538049186e-05,1.2037284538049186e-05,0.3452447481453419,87.66934051513672,-0.19228987395763397,0.08661198616027832,-0.23427008092403412,0.2789018750190735,0.04463179409503937,1688,1489,1778
2783,245,6,15.128693389892579,14.416744136810303,-0.0103057861328125,-0.00867868430215487,0.0015289759930697327,9.812673666748416e-05,9.812673666748416e-05,0.3003880329430103,81.65152263641357,-0.7067204117774963,-1.1287145614624023,-0.4087463617324829,-0.421994149684906,-0.8307405114173889,4965,3624,4017
2783,248,6,11.733646273612976,14.362095355987549,0.2587405204772949,0.262115794173628,0.0031379712523894703,0.0002373065980045645,0.0002373065980045645,0.34844172075390817,62.780524253845215,-1.3862900733947754,-1.1505646705627441,1.1134722232818604,0.23572540283203125,1.3491976261138916,326,1602,447
2783,249,6,12.202137684822082,15.332678079605103,0.19090728759765624,0.1926532039771998,0.0016395203948356223,0.0001063967942312046,0.0001063967942312046,0.35564482361078265,63.41308174133301,-1.292514443397522,-0.7624997496604919,0.7296832799911499,0.53001469373703,1.2596979141235352,454,968,490
2783,286,6,13.362148880958557,13.651363325119018,0.3433254241943359,0.34846720443015583,0.004869527593669825,0.00027225429225269246,0.00027225429225269246,0.31641772389411926,69.72116947174072,-1.0603208541870117,-1.4347342252731323,1.5920393466949463,-0.3744133710861206,1.2176259756088257,229,3461,511
2783,292,6,12.356206774711609,14.69644079208374,0.13721685409545897,0.1386474304368046,0.0013126265680130865,0.00011795025826871544,0.00011795025826871544,0.36819737404584885,55.587012100219724,-1.261675238609314,-1.016884446144104,0.4259118437767029,0.24479079246520996,0.6707026362419128,620,1580,879
2783,298,6,15.997452020645142,14.813089990615845,0.014681625366210937,0.014848025681755658,0.00015629346163844297,1.0106596667084626e-05,1.0106596667084626e-05,0.35086906105279925,63.428602600097655,-0.5328252911567688,-0.9702449440956116,-0.26737180352211,-0.4374196529388428,-0.7047914266586304,1882,3672,3672
2783,313,6,25.164898204803468,19.950648498535156,1.8310546875e-05,1.845703711675538e-05,1.345670087273768e-07,1.1923437663557644e-08,1.1923437663557644e-08,0.3121125787496567,126.34328384399414,1.3021767139434814,1.083888053894043,-0.35033437609672546,-0.21828866004943848,-0.5686230659484863,3944,2974,3317
2783,326,6,18.302769804000853,16.427915334701538,0.000530242919921875,0.000536228104503904,5.571579260504045e-06,4.1360208042728474e-07,4.1360208042728474e-07,0.33758708015084266,79.83015880584716,-0.0713813304901123,-0.3245947062969208,-0.34743794798851013,-0.25321337580680847,-0.6006513237953186,3212,3080,3393
2783,327,6,18.904945802688598,14.915314292907714,0.00081787109375,0.0008281678496122357,9.549531145472144e-06,7.472288236489435e-07,7.472288236489435e-07,0.3111805610358715,82.38680229187011,0.04915324226021767,-0.9293729662895203,-0.34581059217453003,-0.97852623462677,-1.3243367671966553,3104,4845,4866
2783,347,6,14.029736852645874,15.473166894912719,0.0338775634765625,0.03435115847868697,0.0004318048787495997,4.178979462592324e-05,4.178979462592324e-05,0.356618170440197,60.945587921142575,-0.9266930818557739,-0.7063285708427429,-0.15876442193984985,0.220364511013031,0.06160008907318115,1406,1645,1743
2783,350,6,13.609638738632203,15.98486967086792,0.09110355377197266,0.09438353736004354,0.0031155321019121075,0.00016445339201392233,0.00016445339201392233,0.3697643354535103,64.29480476379395,-1.01078200340271,-0.5017361640930176,0.16501058638095856,0.5090458393096924,0.6740564107894897,812,1015,873
2783,351,6,17.666967630386353,15.730951714515687,0.0019744873046875,0.0019837635972282733,8.608387340984939e-06,6.678714880906483e-07,6.678714880906483e-07,0.3057056672871113,90.21395244598389,-0.198646679520607,-0.6032593250274658,-0.33926665782928467,-0.40461266040802,-0.7438793182373047,2805,3562,3773
2783,355,6,26.05367069244385,19.44784016609192,0.000146484375,0.00014753492234533157,9.611351890916052e-07,8.940750360643316e-08,8.940750360643316e-08,0.2918879799544811,142.73501434326172,1.4800779819488525,0.8828518390655518,-0.3496091663837433,-0.5972261428833008,-0.9468352794647217,3551,4152,4304
2783,361,6,13.593660926818847,18.169763374328614,0.05899505615234375,0.05993764885150865,0.0008872177705534712,5.537404699241869e-05,5.537404699241869e-05,0.33006479889154433,97.93266792297364,-1.0139802694320679,0.371842622756958,-0.016653884202241898,1.3858228921890259,1.369168996810913,1095,136,435
2783,368,6,18.617493915557862,14.400896549224854,-0.00010986328125,-0.00010406479003069664,5.308504689875746e-06,4.899941545097904e-07,4.899941545097904e-07,0.29264387115836143,88.20607872009278,-0.00838457141071558,-1.135050892829895,-0.35105955600738525,-1.1266663074493408,-1.477725863456726,4879,4942,4953
2783,387,6,14.210952949523925,16.853949642181398,0.08230018615722656,0.08325360117045955,0.0008953647351463522,5.8048294097217734e-05,5.8048294097217734e-05,0.3573678217828274,70.50585269927979,-0.8904199600219727,-0.15425480902194977,0.11520261317491531,0.7361651659011841,0.8513677716255188,899,641,692
