dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,0,1,0.8305305305305305
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,1,0,0.8341341341341342
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,2,0,0.8374374374374375
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,3,0,0.828028028028028
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,4,0,0.8366366366366367
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,5,0,0.8182182182182182
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,0,0,0.8297297297297297
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,1,0,0.8413413413413413
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,2,0,0.8386386386386386
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,3,0,0.8303303303303303
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,4,0,0.8305305305305305
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,5,0,0.8450450450450451
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,0,0,0.8371371371371371
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,1,0,0.8351351351351352
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,2,0,0.8369369369369369
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,3,0,0.837037037037037
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,4,0,0.8435435435435436
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,5,0,0.8397397397397397
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,0,0,0.8412412412412412
