target_idx,candidate_idx,candidate_label,mean_M,mean_R_hiTht,mean_A,mean_exact_giTgt,mean_classifier_weight,mean_classifier_bias,mean_residual_dot,mean_feature_cosine,mean_feature_l2_sq,z_M,z_R,z_A,paper_score_beta0,paper_score_beta1,rank_exact_high,rank_paper_beta0_high,rank_paper_beta1_high
23519,1,9,22.058903992176056,103.36165580749511,-9.620189666748047e-06,0.049385379547543726,1.361516744106738e-05,0.04938138456985751,0.04938138456985751,0.34415720850229264,379.5174226760864,1.6574324369430542,0.5112289786338806,-0.2833133935928345,-1.1462035179138184,-1.4295169115066528,3920,4218,4218
23519,6,9,7.212639796733856,85.94660587310791,1.7484047889709473,2.4191819165744164,0.613634943584293,0.05714223465472514,0.05714223465472514,0.3301381438970566,361.99537601470945,-0.7796318531036377,-0.3048313856124878,-0.20321796834468842,0.4748004674911499,0.2715824842453003,1368,1276,1538
23519,35,9,16.00051780939102,99.08471670150757,0.03605432510375976,0.10321872975130922,0.01760833813785981,0.04955606680197196,0.04955606680197196,0.3568466484546661,360.49286861419677,0.6629279255867004,0.3108137845993042,-0.2816613018512726,-0.35211414098739624,-0.6337754726409912,2614,2988,3098
23519,50,9,12.497827017307282,123.52955703735351,0.07958343029022216,0.15899422343724687,0.029774186607655163,0.049636606666250416,0.049636606666250416,0.36251627653837204,435.92248458862304,0.08794943988323212,1.4562865495681763,-0.2796672284603119,1.3683371543884277,1.0886698961257935,2417,320,690
23519,91,9,14.731756412982941,109.54610862731934,0.026075363159179688,0.08151277557844656,0.006001247794995465,0.049436164532136756,0.049436164532136756,0.3493988558650017,410.39688262939455,0.4546564817428589,0.8010292649269104,-0.28211843967437744,0.3463727831840515,0.06425434350967407,2741,1527,1853
23519,110,9,18.864769327640534,78.3733512878418,0.0004944801330566406,0.049979088168996516,0.0001010533884464729,0.04938355464009353,0.04938355464009353,0.3175110399723053,351.83595390319823,1.1331045627593994,-0.6597102284431458,-0.283290296792984,-1.7928147315979004,-2.0761051177978516,3542,4583,4583
23519,114,9,-0.855695116519928,78.20557041168213,342.16137237548827,368.19834287986157,25.55050788030494,0.4864648648972434,0.4864648648972434,0.32125429064035416,346.7009002685547,-2.104076385498047,-0.6675723791122437,15.39121150970459,1.4365040063858032,16.827714920043945,3,289,4
23519,138,9,11.981229507923127,94.87817668914795,-0.018046641349792482,0.06332875586621235,0.03167141802717322,0.04970397891170076,0.04970397891170076,0.342954321205616,367.2876100540161,0.0031482160557061434,0.11369746178388596,-0.2841396927833557,0.11054924875497818,-0.17359045147895813,2931,1964,2258
23519,141,9,5.3901610493659975,55.89129772186279,7.129942893981934,8.044746515806764,0.841576519847149,0.07322688611984632,0.07322688611984632,0.26592778488993646,344.03206729888916,-1.0787979364395142,-1.713207721710205,0.043312057852745056,-0.6344097852706909,-0.5910977125167847,838,3552,3022
23519,163,9,5.78684800863266,61.3406156539917,6.25365629196167,8.002515295466036,1.6530289693167106,0.09583009666092294,0.09583009666092294,0.2715020664036274,366.6198350906372,-1.0136804580688477,-1.457855463027954,0.0031690807081758976,-0.44417500495910645,-0.4410059154033661,842,3176,2728
23519,167,9,22.857010328769682,91.39803371429443,1.983642578125e-05,0.04947479916646497,7.322739330525102e-05,0.04938173534773278,0.04938173534773278,0.3197039932012558,388.9510576248169,1.7884443998336792,-0.04938025772571564,-0.283312052488327,-1.8378247022628784,-2.1211366653442383,3769,4604,4604
23519,172,9,14.910717642307281,77.6700701713562,0.14174076318740844,0.21983624676534208,0.028026522839899655,0.050068961012021754,0.050068961012021754,0.32093729823827744,341.70898628234863,0.48403358459472656,-0.6926656365394592,-0.27681976556777954,-1.176699161529541,-1.4535188674926758,2286,4254,4246
23519,197,9,7.836457049846649,80.829075050354,0.40257508754730226,0.6896150308439246,0.2339996441074618,0.05304028106283169,0.05304028106283169,0.31443663090467455,369.66766662597655,-0.677230179309845,-0.5446362495422363,-0.26487085223197937,0.13259392976760864,-0.13227692246437073,1868,1918,2176
