dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,8804,0,1,0.8390390390390391
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,8804,1,1,0.8346346346346346
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,8804,2,1,0.8386386386386386
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,8804,3,1,0.8402402402402402
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,8804,4,1,0.8414414414414414
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,8804,5,1,0.8453453453453453
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9513,0,1,0.8356356356356356
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9513,1,1,0.8429429429429429
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9513,2,1,0.8400400400400401
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9513,3,1,0.829029029029029
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9513,4,1,0.8396396396396396
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9513,5,1,0.8395395395395395
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7,0,1,0.815915915915916
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7,1,1,0.8235235235235235
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7,2,1,0.8393393393393394
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7,3,1,0.8324324324324325
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7,4,1,0.8425425425425426
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7,5,1,0.8397397397397397
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7117,0,1,0.8407407407407408
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7117,1,1,0.8336336336336336
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7117,2,1,0.8345345345345345
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7117,3,1,0.8385385385385385
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7117,4,1,0.8398398398398398
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,7117,5,1,0.8461461461461461
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,476,0,1,0.8358358358358359
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,476,1,1,0.8316316316316317
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,476,2,0,0.8339339339339339
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,476,3,0,0.8406406406406406
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,476,4,1,0.83993993993994
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,476,5,1,0.8408408408408409
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9705,0,1,0.8311311311311311
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9705,1,1,0.8416416416416417
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9705,2,1,0.83993993993994
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9705,3,1,0.8374374374374375
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9705,4,1,0.838038038038038
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9705,5,1,0.8393393393393394
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,2275,0,0,0.8317317317317318
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,2275,1,1,0.838038038038038
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,2275,2,0,0.8387387387387387
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,2275,3,0,0.843043043043043
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,2275,4,1,0.8375375375375376
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,2275,5,0,0.8391391391391392
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,1757,0,1,0.8405405405405405
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,1757,1,1,0.8403403403403403
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,1757,2,1,0.8323323323323323
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,1757,3,1,0.83993993993994
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,1757,4,1,0.8144144144144144
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,1757,5,1,0.8385385385385385
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9969,0,1,0.8408408408408409
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9969,1,1,0.8332332332332333
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9969,2,1,0.8407407407407408
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9969,3,1,0.8289289289289289
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9969,4,1,0.8351351351351352
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,9969,5,1,0.8329329329329329
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,4786,0,1,0.8408408408408409
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,4786,1,1,0.8347347347347347
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,4786,2,1,0.8417417417417418
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.01,500,0.0313,0.05,0.5,4786,3,1,0.8352352352352352
