dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,0,0,0.8296296296296296
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,1,0,0.832032032032032
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,2,1,0.8395395395395395
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,3,0,0.8317317317317318
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,4,1,0.8425425425425426
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,5,1,0.8192192192192193
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,0,0,0.8298298298298298
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,1,0,0.843043043043043
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,2,0,0.8384384384384385
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,3,0,0.8343343343343343
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,4,0,0.832032032032032
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,5,0,0.83993993993994
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,0,0,0.840940940940941
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,1,1,0.8364364364364364
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,2,0,0.8350350350350351
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,3,0,0.8434434434434435
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,4,0,0.8385385385385385
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,5,0,0.8411411411411411
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,0,0,0.8389389389389389
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,1,0,0.8325325325325326
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,2,0,0.8473473473473474
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,3,0,0.8324324324324325
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,4,0,0.8365365365365366
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,5,0,0.8407407407407408
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,0,0,0.8404404404404404
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,1,0,0.8395395395395395
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,2,0,0.843043043043043
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,3,0,0.8363363363363363
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,4,0,0.8412412412412412
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,5,0,0.8468468468468469
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,0,0,0.8387387387387387
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,1,0,0.8390390390390391
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,2,0,0.8393393393393394
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,3,0,0.8378378378378378
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,4,0,0.8396396396396396
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,5,0,0.8407407407407408
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,0,1,0.8387387387387387
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,1,1,0.8416416416416417
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,2,1,0.845945945945946
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,3,1,0.8445445445445445
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,4,1,0.8427427427427427
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,5,1,0.8393393393393394
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,0,0,0.842042042042042
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,1,0,0.8354354354354354
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,2,1,0.8371371371371371
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,3,0,0.8379379379379379
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,4,0,0.8365365365365366
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,5,1,0.8412412412412412
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,1244,0,0,0.841041041041041
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,1244,1,0,0.8352352352352352
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,1244,2,0,0.8447447447447447
