target_idx,candidate_idx,candidate_label,mean_M,mean_R_hiTht,mean_A,mean_exact_giTgt,mean_classifier_weight,mean_classifier_bias,mean_residual_dot,mean_feature_cosine,mean_feature_l2_sq,z_M,z_R,z_A,paper_score_beta0,paper_score_beta1,rank_exact_high,rank_paper_beta0_high,rank_paper_beta1_high
630,27,5,10.976343464851379,11.672088623046875,0.22477779388427735,0.2285644233066705,0.0034918551995929193,0.0002947795277535192,0.0002947795277535192,0.2864179380238056,60.29940214157104,-0.9826712608337402,-0.6338650584220886,0.7165156602859497,0.3488062024116516,1.065321922302246,605,1552,857
630,40,5,14.83926739692688,15.117614459991454,0.004697132110595703,0.004916298782573847,0.00020511704469492465,1.4049507156338459e-05,1.4049507156338459e-05,0.2938785567879677,76.28352642059326,-0.024789487943053246,0.6188058853149414,-0.4557710886001587,0.6435953974723816,0.1878243088722229,3159,1062,1758
630,51,5,14.330982875823974,10.448551249504089,0.015398025512695312,0.01567042853088625,0.0002471224202599373,2.5280198144840415e-05,2.5280198144840415e-05,0.20101980343461037,87.44795093536376,-0.1508278101682663,-1.0786998271942139,-0.3987714648246765,-0.9278720021247864,-1.326643466949463,2627,4384,4323
630,56,5,11.56286928653717,11.004032397270203,0.07102432250976562,0.07229927035441505,0.0011731277177091215,0.0001018199067544856,0.0001018199067544856,0.2565343379974365,68.1137282371521,-0.8372315764427185,-0.8767465949058533,-0.10247114300727844,-0.039515018463134766,-0.1419861614704132,1528,2368,2236
630,70,5,15.1144428730011,14.649950647354126,0.0058624267578125,0.0059677554425991985,9.741716328139915e-05,7.911570091267971e-06,7.911570091267971e-06,0.29542244523763656,72.22855415344239,0.04344524070620537,0.4487799108028412,-0.44956400990486145,0.4053346812725067,-0.044229328632354736,3074,1442,2094
630,81,5,10.660048294067384,12.54971776008606,0.36355133056640626,0.3720784191943345,0.007845397201465154,0.0006816989839654064,0.0006816989839654064,0.30200278460979463,61.15257034301758,-1.0611023902893066,-0.3147902488708496,1.4557100534439087,0.746312141418457,2.202022075653076,315,916,359
630,83,5,12.447724533081054,14.800809717178344,0.037615203857421876,0.03855500312946427,0.000895215873813271,4.4584587640028596e-05,4.4584587640028596e-05,0.31268057972192764,67.13360748291015,-0.6178157329559326,0.5036269426345825,-0.280428946018219,1.1214426755905151,0.8410137295722961,2035,492,1025
630,107,5,12.361462903022765,12.501719856262207,0.07867889404296875,0.08042103797180795,0.0016220642564848246,0.00012008255221975196,0.00012008255221975196,0.2760548762977123,70.75099430084228,-0.6392058730125427,-0.33224058151245117,-0.061698127537965775,0.30696529150009155,0.24526716768741608,1437,1617,1681
630,128,5,12.786932992935181,10.40782709121704,0.011263275146484375,0.01154336654113514,0.0002499372640417879,3.015405499586924e-05,3.015405499586924e-05,0.19545966982841492,89.13425064086914,-0.5337028503417969,-1.0935057401657104,-0.420795738697052,-0.5598028898239136,-0.9805986285209656,2768,3637,3722
630,148,5,15.37071213722229,10.974618983268737,0.003551030158996582,0.0036258630678974004,6.924367435267667e-05,5.5892786579289995e-06,5.5892786579289995e-06,0.19445208832621574,95.45905628204346,0.10699183493852615,-0.8874402642250061,-0.46187594532966614,-0.9944320917129517,-1.4563080072402954,3255,4490,4490
630,156,5,14.144626474380493,11.94033124446869,0.008927536010742188,0.00908301806245501,0.00014272033239680516,1.2761769937212814e-05,1.2761769937212814e-05,0.23528610803186895,83.29700756072998,-0.19703824818134308,-0.5363415479660034,-0.43323734402656555,-0.33930331468582153,-0.7725406885147095,2896,3116,3353
630,157,5,11.069369029998779,12.6906174659729,0.13032131195068358,0.13288400542605813,0.0023951212634074183,0.00016757111494314358,0.00016757111494314358,0.28307119831442834,65.85167350769044,-0.9596039056777954,-0.2635641098022461,0.2133815735578537,0.6960397958755493,0.9094213843345642,1032,983,976
630,167,5,11.888590550422668,13.55549111366272,0.083831787109375,0.08601025362318013,0.0020378250469571977,0.0001406428767608138,0.0001406428767608138,0.29526559710502626,67.83627834320069,-0.7564631104469299,0.05087325721979141,-0.03425060585141182,0.8073363900184631,0.7730857729911804,1382,823,1089
630,173,5,14.038591575622558,10.058426308631898,0.0068511962890625,0.0069855758747426975,0.00011868107731828059,1.569834598940502e-05,1.569834598940502e-05,0.20824697837233544,78.23232555389404,-0.2233315259218216,-1.220535397529602,-0.4442972242832184,-0.9972038865089417,-1.4415011405944824,3019,4495,4475
630,177,5,13.15635986328125,16.694501829147338,0.016258621215820314,0.01665294082853972,0.0003716034520988565,2.2716292991420416e-05,2.2716292991420416e-05,0.3198045246303082,73.68097591400146,-0.4420967996120453,1.1921061277389526,-0.39418739080429077,1.6342029571533203,1.2400155067443848,2593,199,738
630,182,5,21.995874309539794,14.814290070533753,0.00011749267578125,0.00012481616370662007,6.494956927983933e-06,8.285278141554233e-07,8.285278141554233e-07,0.21995213478803635,118.4537971496582,1.7498204708099365,0.5085278749465942,-0.48016512393951416,-1.2412925958633423,-1.7214577198028564,4058,4772,4774
630,183,5,15.509877443313599,13.578382968902588,0.002718353271484375,0.0028118820062922713,8.699260177383872e-05,6.536087455784496e-06,6.536087455784496e-06,0.27390543967485426,74.0701457977295,0.14150038361549377,0.059195924550294876,-0.4663113057613373,-0.0823044627904892,-0.5486157536506653,3347,2468,2917
