dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,0,0,0.8313313313313313
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,1,0,0.835935935935936
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,2,0,0.8372372372372372
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,3,1,0.8276276276276276
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,4,1,0.8391391391391392
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,5,0,0.8233233233233234
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,0,0,0.8351351351351352
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,1,0,0.8441441441441442
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,2,0,0.8391391391391392
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,3,0,0.8295295295295295
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,4,0,0.8293293293293293
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,5,0,0.8403403403403403
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,0,0,0.8354354354354354
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,1,1,0.8407407407407408
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,2,0,0.8352352352352352
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,3,1,0.8404404404404404
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,4,0,0.8404404404404404
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,5,0,0.8443443443443444
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,0,0,0.8407407407407408
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,1,0,0.8347347347347347
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,2,0,0.8444444444444444
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,3,0,0.8372372372372372
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,4,0,0.8342342342342343
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,5,0,0.8391391391391392
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,0,0,0.8425425425425426
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,1,1,0.8426426426426427
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,2,1,0.8440440440440441
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,3,0,0.8384384384384385
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,4,1,0.8385385385385385
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,5,1,0.8426426426426427
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,3083,0,1,0.8404404404404404
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,3083,1,0,0.8417417417417418
