dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,0,0,0.8311311311311311
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,1,0,0.8281281281281281
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,2,0,0.8381381381381381
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,3,1,0.830930930930931
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,4,0,0.8435435435435436
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,5112,5,0,0.8189189189189189
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,0,0,0.8354354354354354
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,1,0,0.8373373373373373
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,2,0,0.8426426426426427
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,3,0,0.8351351351351352
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,4,0,0.82992992992993
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,2890,5,0,0.8354354354354354
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,0,1,0.8364364364364364
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,1,0,0.83993993993994
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,2,0,0.8338338338338338
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,3,0,0.8402402402402402
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,4,1,0.8419419419419419
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,6206,5,0,0.8368368368368369
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,0,0,0.8433433433433434
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,1,0,0.8364364364364364
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,2,0,0.8381381381381381
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,3,0,0.8322322322322322
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,4,0,0.8397397397397397
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,7795,5,0,0.8457457457457458
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,0,0,0.8397397397397397
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,1,0,0.8379379379379379
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,2,1,0.843043043043043
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,3,0,0.8375375375375376
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,4,0,0.8393393393393394
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,148,5,0,0.8392392392392393
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,3083,0,1,0.8396396396396396
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,3083,1,1,0.8398398398398398
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.002,100,0.0313,0.05,0.5,3083,2,0,0.8394394394394394
