dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,0,0,0.8712712712712712
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,1,1,0.8695695695695695
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,2,0,0.8735735735735736
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,3,0,0.8751751751751752
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,4,0,0.8602602602602603
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,5112,5,0,0.868068068068068
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,0,0,0.8652652652652653
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,1,0,0.8615615615615616
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,2,0,0.86996996996997
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,3,0,0.8706706706706707
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,4,0,0.8683683683683684
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,2890,5,0,0.8786786786786787
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,0,0,0.8678678678678678
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,1,0,0.8700700700700701
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,2,0,0.8700700700700701
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,3,0,0.8690690690690691
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,4,0,0.871971971971972
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,6206,5,0,0.8722722722722722
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,0,0,0.8534534534534535
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,1,0,0.873073073073073
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,2,0,0.8558558558558559
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,3,0,0.8735735735735736
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,4,0,0.8715715715715716
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,7795,5,0,0.8728728728728729
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,148,0,0,0.8705705705705705
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.05,2500,0.0313,0.05,0.5,148,1,0,0.871971971971972
