model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2242,0,0,0.7887,0.0,0.031372517347335815,12977,3,0.994,0.7378989898989898
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2242,1,0,0.8282,0.0,0.031372517347335815,19294,201,0.598,0.6142828282828283
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2242,2,1,0.8167,0.0,0.031372517347335815,17564,46,0.908,0.6461010101010101
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2242,3,0,0.8236,0.0,0.031372517347335815,21122,74,0.852,0.5747878787878788
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2312,0,0,0.8013,0.0,0.031372517347335815,19127,106,0.788,0.6157373737373737
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2312,1,1,0.8196,0.0,0.031372517347335815,19073,127,0.746,0.6172525252525253
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2312,2,1,0.8159,0.0,0.031372517347335815,19840,27,0.946,0.5997373737373737
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2312,3,0,0.8064,0.0,0.031372517347335815,16733,77,0.846,0.6635151515151515
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2315,0,0,0.7975,25.0,0.031372517347335815,15759,9,0.982,0.6818181818181819
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2315,1,0,0.8293,25.0,0.031372517347335815,19995,98,0.804,0.598040404040404
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2315,2,1,0.7714,25.0,0.031372517347335815,6171,0,1.0,0.8753333333333333
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2315,3,0,0.8192,25.0,0.031372517347335815,19312,65,0.87,0.6111717171717173
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2903,0,0,0.7862,0.0,0.031372517347335815,10559,9,0.982,0.7868686868686868
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,epic-s0.1-f2-d10,none,2903,1,0,0.8248,0.0,0.031372517347335815,19390,51,0.898,0.6093131313131313
