train_idx,x_rm,y_a,d_raw,m_raw,a_raw
78,nan,-0.052001919597387314,inf,10.65274715423584,-0.2567187547683716
79,nan,-0.05107354000210762,inf,11.625632286071777,0.007654620800167322
105,nan,-0.00709665147587657,inf,8.12132740020752,8.289579391479492
111,nan,-0.047357868403196335,inf,11.05201244354248,1.653407335281372
151,nan,-0.05109957978129387,inf,10.420207977294922,0.16738829016685486
193,nan,-0.05113586410880089,inf,12.866572380065918,0.003490158123895526
213,nan,-0.04248271510004997,inf,9.216716766357422,3.090583562850952
250,nan,-0.052453696727752686,inf,10.26317024230957,1.0909417867660522
262,nan,-0.05116948112845421,inf,10.5947265625,-0.010612855665385723
277,nan,0.1412586122751236,inf,5.760715484619141,105.63380432128906
305,nan,-0.05097441002726555,inf,13.354377746582031,0.00402658898383379
329,nan,-0.04996715113520622,inf,11.796302795410156,0.37986278533935547
467,nan,-0.11323606967926025,inf,9.5960693359375,0.01320841908454895
473,nan,-0.05094263702630997,inf,13.196375846862793,0.024227922782301903
478,nan,0.2720431089401245,inf,5.151881694793701,30.69744873046875
546,nan,-0.05000559613108635,inf,9.871870994567871,0.6535102725028992
555,nan,-0.05224207788705826,inf,10.057250022888184,0.05793870612978935
565,nan,2.758094072341919,inf,2.5060532093048096,293.31390380859375
601,nan,-0.047217320650815964,inf,8.884537696838379,0.059550970792770386
613,nan,-0.023517068475484848,inf,8.15219783782959,6.690370082855225
614,nan,-0.050078678876161575,inf,10.522252082824707,0.25986310839653015
616,nan,-0.051500435918569565,inf,12.6403169631958,-0.0008014835766516626
625,nan,-0.05162571743130684,inf,14.225104331970215,-0.0015515991253778338
673,nan,-0.050992049276828766,inf,14.901285171508789,0.00907842069864273
675,nan,0.39953407645225525,4.253873825073242,6.47078275680542,-2.319404363632202
714,nan,0.10716463625431061,inf,6.383184909820557,65.53968048095703
728,nan,0.15261512994766235,inf,6.15429162979126,55.23179244995117
733,nan,0.14809289574623108,inf,8.130495071411133,80.12191009521484
