dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,0,0,0.8308308308308309
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,1,1,0.8287287287287287
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,2,0,0.8365365365365366
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,3,0,0.8323323323323323
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,4,0,0.8390390390390391
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,5,1,0.8196196196196196
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,0,0,0.8365365365365366
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,1,0,0.8379379379379379
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,2,0,0.8395395395395395
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,3,0,0.8348348348348348
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,4,0,0.8374374374374375
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,5,0,0.8446446446446446
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,0,0,0.8369369369369369
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,1,0,0.838038038038038
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,2,0,0.8388388388388388
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,3,0,0.8418418418418419
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,4,0,0.8417417417417418
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,5,0,0.8397397397397397
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,0,0,0.834934934934935
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,1,0,0.8387387387387387
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,2,0,0.840940940940941
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,3,0,0.8293293293293293
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,4,0,0.8411411411411411
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7795,5,0,0.8411411411411411
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,0,0,0.8393393393393394
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,1,0,0.8403403403403403
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,2,0,0.8396396396396396
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,3,1,0.8383383383383384
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,4,0,0.8375375375375376
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,148,5,0,0.8412412412412412
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,0,0,0.8397397397397397
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,1,0,0.8385385385385385
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,2,0,0.8417417417417418
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,3,0,0.8428428428428428
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,4,0,0.8419419419419419
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,3083,5,0,0.843043043043043
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,0,1,0.8350350350350351
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,1,0,0.8402402402402402
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,2,0,0.8405405405405405
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,3,0,0.8419419419419419
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,4,0,0.8473473473473474
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,4964,5,0,0.840940940940941
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,0,0,0.8390390390390391
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,1,0,0.835935935935936
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,2,0,0.8418418418418419
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,3,0,0.835935935935936
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,4,0,0.8375375375375376
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,7184,5,0,0.8429429429429429
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,1244,0,0,0.8392392392392393
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,1244,1,0,0.8356356356356356
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,1244,2,0,0.8428428428428428
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,1244,3,0,0.8391391391391392
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,1244,4,0,0.8378378378378378
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,1244,5,0,0.8411411411411411
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5617,0,0,0.8397397397397397
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5617,1,0,0.8411411411411411
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5617,2,0,0.8377377377377377
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5617,3,0,0.8332332332332333
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5617,4,0,0.8418418418418419
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5617,5,0,0.8326326326326327
