dataset,model,attack,base,class_pair,seed,num_surrogate,coef,craft_ensemble,budget,num_poisons,epsilon,target_easiness,target_margin_low,target_margin_high,target_id,target_score,victim_id,success,clean_test_acc
CIFAR10,ResNet20BN,GRAD,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1950,0.28319305181503296,0,1,0.8674602380714215
CIFAR10,ResNet20BN,GRAD,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1950,0.28319305181503296,1,1,0.8634590377113134
CIFAR10,ResNet20BN,GRAD,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1950,0.28319305181503296,2,0,0.8697609282784835
CIFAR10,ResNet20BN,GRAD,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1785,0.24643434584140778,0,1,0.8694608382514755
CIFAR10,ResNet20BN,GRAD,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1785,0.24643434584140778,1,0,0.8752625787736321
CIFAR10,ResNet20BN,GRAD,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1785,0.24643434584140778,2,0,0.8731619485845754
CIFAR10,ResNet20BN,GRAD,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,6507,0.1709546595811844,0,0,0.8685605681704511
CIFAR10,ResNet20BN,GRAD,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,6507,0.1709546595811844,1,1,0.8645593678103431
CIFAR10,ResNet20BN,GRAD,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,6507,0.1709546595811844,2,0,0.8683605081524457
