model,victim_model,attack,base,class_pair,pair_order,seed,budget,num_poisons,epsilon,fc_mode,lambda_margin,base_dist,distance_margin_coef,use_jacobian_score,jacobian_weight,jacobian_batch_size,jacobian_backend,sel_criterion,sel_component,sel_K,sel_metric_epoch,fus_iters,fus_alpha,fus_search_epochs,fus_proxy_steps,fus_proxy_restarts,num_surrogates,craft_ensemble,restarts,craft_steps,craft_alpha,target_select,num_targets,num_trials,asr_mean,asr_std,cta_post_mean,cta_post_std,cta_baseline_mean,cta_baseline_std,overhead_target_records,selection_overhead_measurements,final_craft_overhead_measurements,selection_wall_seconds_total,selection_wall_seconds_mean_per_target,selection_cuda_peak_allocated_bytes_max,selection_cuda_incremental_peak_allocated_bytes_max,final_craft_wall_seconds_total,final_craft_wall_seconds_mean_per_target,final_craft_cuda_peak_allocated_bytes_max,final_craft_cuda_incremental_peak_allocated_bytes_max,process_max_rss_kb_max,cta_drop_mean
ConvNetBN,ConvNetBN,fc,ours,dog-bird,poison-target,42,0.002,100,0.0313725,sample,1.0,cosine,,False,1.0,64,,,confidence,,10,10,0.5,50,0,0,20,5,8,250,0.0039216,50,8,48,0.4791666666666667,0.24206145913796356,0.8023604166666666,0.008458372075034432,0.8126666666666668,0.007361989465415506,8,8,8,3.4987369312439114,0.4373421164054889,918852608.0,128672256.0,12.403626402141526,1.5504533002676908,1631493120.0,840082944.0,2294812.0,-0.010306250000000183
