model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,833,0,1,0.8351,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,833,1,1,0.837,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,833,2,1,0.8318,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,833,3,1,0.8376,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,4630,0,1,0.8451,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,4630,1,1,0.8371,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,4630,2,1,0.8381,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,4630,3,1,0.8376,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,5118,0,1,0.8372,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,5118,1,1,0.8351,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,5118,2,1,0.8373,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,5118,3,1,0.8402,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,5324,0,1,0.8384,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,5324,1,1,0.8394,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,5324,2,1,0.8365,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,5324,3,1,0.8345,0.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,8740,0,1,0.8353,25.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,8740,1,1,0.8388,25.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,8740,2,1,0.835,25.0,0.031372517347335815,50000,,,
ResNet20BN,sapa,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,8740,3,1,0.8448,25.0,0.031372517347335815,50000,,,
