model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,843,0,1,0.7822,0.0,0.031372517347335815,17851,582,0.41800000000000004,0.6475714285714286
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,1257,1,0,0.7859,0.0,0.031372517347335815,18335,505,0.495,0.6361224489795918
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8055,0,0,0.7623,0.0,0.031372517347335815,17728,542,0.45799999999999996,0.6492653061224489
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8055,3,0,0.7509,0.0,0.031372517347335815,17790,513,0.487,0.6474081632653061
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8252,2,0,0.7728,0.0,0.031372517347335815,18415,541,0.45899999999999996,0.6352244897959184
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8730,1,0,0.7906,0.0,0.031372517347335815,18405,529,0.471,0.6351836734693878
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,843,1,1,0.7817,0.0,0.031372517347335815,18218,585,0.41500000000000004,0.6401428571428571
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,1257,0,1,0.7782,0.0,0.031372517347335815,17739,511,0.489,0.6484081632653061
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,1257,3,1,0.7654,0.0,0.031372517347335815,18146,534,0.46599999999999997,0.6405714285714286
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8055,2,0,0.777,0.0,0.031372517347335815,18075,520,0.48,0.641734693877551
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8252,1,0,0.6651,0.0,0.031372517347335815,7608,144,0.856,0.8476734693877551
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8730,0,1,0.785,0.0,0.031372517347335815,18000,523,0.477,0.6433265306122449
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8730,2,0,0.783,0.0,0.031372517347335815,16760,489,0.511,0.6679387755102041
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,843,2,1,0.7676,0.0,0.031372517347335815,16894,474,0.526,0.6648979591836734
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,843,3,1,0.778,0.0,0.031372517347335815,16444,491,0.509,0.6744285714285714
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,1257,2,1,0.792,0.0,0.031372517347335815,17903,481,0.519,0.6444489795918367
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8055,1,0,0.7689,0.0,0.031372517347335815,17785,549,0.45099999999999996,0.6482448979591837
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8252,0,0,0.7635,0.0,0.031372517347335815,17957,518,0.482,0.6441020408163265
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8252,3,0,0.752,0.0,0.031372517347335815,18073,530,0.47,0.6419795918367347
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,epic-s0.1-f2-d10,none,8730,3,0,0.7722,0.0,0.031372517347335815,18196,506,0.494,0.6389795918367347
