dataset,model,attack,base,class_pair,seed,num_surrogate,coef,craft_ensemble,budget,num_poisons,epsilon,target_easiness,target_margin_low,target_margin_high,target_id,target_score,victim_id,success,clean_test_acc
CIFAR10,ResNet20BN,FC,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1950,0.28319305181503296,0,1,0.8685605681704511
CIFAR10,ResNet20BN,FC,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1950,0.28319305181503296,1,0,0.868260478143443
CIFAR10,ResNet20BN,FC,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1950,0.28319305181503296,2,0,0.8676602980894268
CIFAR10,ResNet20BN,FC,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1785,0.24643434584140778,0,0,0.8731619485845754
CIFAR10,ResNet20BN,FC,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1785,0.24643434584140778,1,0,0.8738621586475943
CIFAR10,ResNet20BN,FC,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,1785,0.24643434584140778,2,0,0.8649594878463539
CIFAR10,ResNet20BN,FC,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,6507,0.1709546595811844,0,0,0.8665599679903971
CIFAR10,ResNet20BN,FC,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,6507,0.1709546595811844,1,0,0.8700610183054917
CIFAR10,ResNet20BN,FC,random,dog-bird,42,,,5,0.01,500,0.06274,1.0,0.05,0.5,6507,0.1709546595811844,2,0,0.8660598179453837
