dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,0,0,0.8798798798798799
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,1,0,0.8814814814814815
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,2,0,0.8753753753753754
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,3,0,0.8837837837837837
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,4,0,0.8729729729729729
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,5,0,0.8564564564564564
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,0,0,0.8651651651651652
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,1,0,0.8811811811811812
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,2,1,0.8700700700700701
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,3,0,0.8817817817817818
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,4,0,0.8757757757757758
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,5,0,0.8828828828828829
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,0,0,0.8747747747747747
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,1,0,0.873073073073073
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,2,0,0.8838838838838838
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,3,0,0.8758758758758759
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,4,0,0.8768768768768769
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,5,0,0.8793793793793794
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7795,0,0,0.883083083083083
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7795,1,0,0.875975975975976
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7795,2,0,0.8718718718718719
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7795,3,0,0.8763763763763763
