model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,409,0,1,0.855,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,409,1,1,0.8541,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,409,2,1,0.8563,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,409,3,1,0.8667,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,630,0,1,0.856,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,630,1,0,0.8278,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,630,2,1,0.8597,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,630,3,1,0.854,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,1656,0,1,0.8433,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,1656,1,1,0.8525,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,1656,2,1,0.8603,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,1656,3,1,0.8632,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,2270,0,1,0.8601,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,2270,1,1,0.845,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,2270,2,1,0.839,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,2270,3,1,0.8566,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,9870,0,1,0.853,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,9870,1,1,0.846,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,9870,2,1,0.8487,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,random,random,dog-bird,42,0.01,500,0.0313725,none,none,9870,3,0,0.8458,0.0,0.031372517347335815,50000,,,
