model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,2315,0,0,0.8333,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,2315,1,0,0.8417,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,2315,2,0,0.8351,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,2315,3,0,0.8349,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,2903,0,0,0.8386,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,2903,1,0,0.8379,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,2903,2,0,0.8389,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,2903,3,0,0.8399,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,3495,0,1,0.8331,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,3495,1,1,0.8403,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,3495,2,1,0.8337,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,3495,3,0,0.8406,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,6697,0,1,0.8476,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,6697,1,1,0.8406,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,6697,2,0,0.8459,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,6697,3,1,0.8366,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,6899,0,0,0.8368,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,6899,1,1,0.8416,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,6899,2,1,0.8333,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp0.1,dog-bird,42,0.01,500,0.0313725,none,none,6899,3,1,0.8367,0.0,0.031372517347335815,50000,,,
