train_idx,x_rm,y_a,d_raw,m_raw,a_raw
104,-1.1021534204483032,-0.20351409912109375,0.7988211512565613,22.265748977661133,-2.250671423098538e-05
224,0.5360116958618164,-0.15043075382709503,0.8058509826660156,9.882259368896484,0.08876724541187286
231,-0.8917074203491211,-0.20348310470581055,0.7925705909729004,20.62787628173828,6.027221752447076e-05
232,0.8664886355400085,-0.031597841531038284,0.8093921542167664,7.50231409072876,0.3652668595314026
234,-0.31766191124916077,-0.19616247713565826,0.751102864742279,16.386505126953125,0.010029792785644531
326,-0.49082818627357483,-0.20038917660713196,0.7727310657501221,17.655059814453125,0.0007431030389852822
409,0.7414135336875916,-0.05302197486162186,0.8302812576293945,8.408870697021484,0.2603462338447571
464,-1.1986668109893799,-0.2032947540283203,0.8357576727867126,23.08698844909668,0.0006431579822674394
532,-0.11882665008306503,-0.17622046172618866,0.8145274519920349,14.946032524108887,0.049494173377752304
571,0.007532465737313032,-0.2013876736164093,0.7992118000984192,14.005480766296387,0.006278610322624445
587,-1.1496905088424683,-0.2035120725631714,0.8265350461006165,22.691471099853516,2.288818359375e-05
633,1.0191415548324585,0.9574813842773438,0.7701022028923035,6.383504390716553,6.766634464263916
710,1.2730692625045776,4.129607677459717,0.721199095249176,4.495708465576172,11.837098121643066
862,0.9488174319267273,0.9545875787734985,0.6912197470664978,6.911078929901123,4.521891117095947
929,-0.0961855798959732,-0.19991765916347504,0.7922103404998779,14.861106872558594,0.021952439099550247
960,0.6598377227783203,0.047717850655317307,0.817966878414154,9.077213287353516,0.41979941725730896
1017,-0.1583818644285202,-0.16017647087574005,0.766457200050354,15.271780967712402,0.05627594143152237
1047,0.45028629899024963,-0.11367123574018478,0.8626376390457153,10.638638496398926,0.18243789672851562
1161,0.5037105083465576,0.2455274611711502,0.7511158585548401,10.261348724365234,1.061113715171814
1176,0.657599687576294,0.10601303726434708,0.8256198763847351,9.092643737792969,0.6986026763916016
1194,0.26367509365081787,-0.184856578707695,0.863166332244873,11.990204811096191,0.029029084369540215
1259,-0.5210384130477905,-0.1969025582075119,0.80201655626297,18.13522720336914,0.2758193910121918
1342,0.6485967636108398,-0.047072239220142365,0.7776816487312317,9.219483375549316,1.5046688318252563
1403,-0.18919140100479126,-0.20326374471187592,0.8485488295555115,15.442789077758789,0.001968002412468195
1537,0.865197479724884,0.06289689987897873,0.7743210792541504,7.538552761077881,0.7512823939323425
1584,-1.5394645929336548,-0.2035076916217804,0.7884010076522827,25.486459732055664,4.57763690064894e-06
1635,0.9539265632629395,0.29027822613716125,0.8250415921211243,6.9044413566589355,0.6976574063301086
1642,0.2978378236293793,-0.17027924954891205,0.8403658866882324,11.789087295532227,0.13677139580249786
1687,-0.16121649742126465,-0.199924036860466,0.8208363652229309,15.07682991027832,0.0038438797928392887
1809,-0.518743634223938,-0.2034311592578888,0.8384629487991333,17.929800033569336,0.0002323150692973286
1944,-0.8431827425956726,-0.20117273926734924,0.7458903193473816,20.423582077026367,0.009873962961137295
1955,-0.8359100222587585,-0.20321319997310638,0.8314928412437439,20.235830307006836,0.0001678466796875
2099,-0.03722206503152847,-0.188396617770195,0.7892677187919617,14.170611381530762,0.03650818020105362
2146,0.7481391429901123,-0.0028860606253147125,0.838929295539856,8.458833694458008,3.291203022003174
2203,0.8258668780326843,0.006745378021150827,0.8375876545906067,7.7928786277771,0.6291614770889282
2296,-0.9209068417549133,-0.20351186394691467,0.7599934935569763,20.973731994628906,1.0669231414794922e-05
2336,0.9715535044670105,0.7820174098014832,0.8059984445571899,6.763680934906006,2.970113515853882
2356,-1.1629832983016968,-0.2034614384174347,0.7974061369895935,22.798364639282227,0.00012712478928733617
2439,-0.4653802812099457,-0.19634149968624115,0.78868168592453,17.564010620117188,0.013650131411850452
2479,-0.03363011032342911,-0.15583060681819916,0.809600293636322,14.257197380065918,0.059938814491033554
2503,0.03424740582704544,-0.18092010915279388,0.7828375697135925,13.8191499710083,0.04887085035443306
2596,-0.04301111027598381,-0.15625067055225372,0.8080372214317322,14.504936218261719,1.3208671808242798
2602,-0.6173393130302429,-0.2033747285604477,0.807543933391571,18.605985641479492,0.00018768310837913305
2653,0.8726772665977478,0.029224110767245293,0.8181690573692322,7.505326747894287,0.8377334475517273
2694,0.3535831868648529,-0.11397566646337509,0.7449697852134705,11.475319862365723,1.5822290182113647
2713,-0.5264908671379089,-0.2017756998538971,0.7787294983863831,18.13783836364746,0.07172699272632599
