dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,5112,0,1,0.8311311311311311
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,5112,1,1,0.8305305305305305
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,5112,2,1,0.8338338338338338
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,5112,3,1,0.8279279279279279
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,5112,4,1,0.8390390390390391
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,5112,5,1,0.8143143143143143
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,2890,0,0,0.8276276276276276
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,2890,1,1,0.847047047047047
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,2890,2,1,0.8361361361361361
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,2890,3,0,0.8329329329329329
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,2890,4,1,0.8306306306306306
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,2890,5,0,0.8393393393393394
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,6206,0,1,0.8361361361361361
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,6206,1,1,0.8385385385385385
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,6206,2,0,0.8336336336336336
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,6206,3,1,0.8442442442442443
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,6206,4,1,0.8404404404404404
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,6206,5,1,0.837037037037037
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,7795,0,1,0.8397397397397397
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,7795,1,1,0.8389389389389389
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,7795,2,1,0.8426426426426427
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,7795,3,1,0.8331331331331331
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,7795,4,1,0.8418418418418419
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,7795,5,1,0.83993993993994
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,148,0,1,0.8446446446446446
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,148,1,1,0.8429429429429429
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,148,2,1,0.8412412412412412
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,148,3,1,0.8401401401401402
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,148,4,1,0.840940940940941
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,148,5,1,0.8432432432432433
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,3083,0,1,0.8389389389389389
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,3083,1,1,0.8418418418418419
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,3083,2,1,0.8454454454454454
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,3083,3,1,0.8421421421421421
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,3083,4,1,0.842042042042042
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,3083,5,1,0.8451451451451452
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,4964,0,1,0.834934934934935
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,4964,1,1,0.8339339339339339
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,4964,2,1,0.8404404404404404
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.01,500,0.0313,0.05,0.5,4964,3,1,0.8414414414414414
