dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,8804,0,0,0.8728728728728729
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,8804,1,0,0.8773773773773774
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,8804,2,0,0.8842842842842843
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,8804,3,1,0.8792792792792793
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,8804,4,1,0.8665665665665666
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,8804,5,0,0.8782782782782783
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,9513,0,0,0.8727727727727728
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,9513,1,0,0.8662662662662662
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,9513,2,0,0.8726726726726727
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,9513,3,0,0.8746746746746746
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,9513,4,0,0.8723723723723724
CIFAR10,VGG13BN,FC,ours,frog-airplane,42,5,1.0,0.02,1000,0.0313,0.05,0.5,9513,5,0,0.8790790790790791
