dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5112,0,1,0.8300300300300301
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5112,1,1,0.837037037037037
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5112,2,1,0.8418418418418419
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5112,3,1,0.8278278278278278
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5112,4,1,0.8414414414414414
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5112,5,1,0.8175175175175176
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,2890,0,1,0.8248248248248248
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,2890,1,0,0.8448448448448449
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,2890,2,0,0.8375375375375376
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,2890,3,0,0.8306306306306306
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,2890,4,0,0.8297297297297297
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,2890,5,0,0.8384384384384385
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,6206,0,1,0.8342342342342343
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,6206,1,0,0.8340340340340341
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,6206,2,1,0.8319319319319319
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,6206,3,1,0.8338338338338338
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,6206,4,1,0.8358358358358359
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,6206,5,1,0.8367367367367368
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7795,0,1,0.8398398398398398
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7795,1,1,0.8372372372372372
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7795,2,1,0.8418418418418419
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7795,3,1,0.8279279279279279
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7795,4,1,0.8398398398398398
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7795,5,1,0.8386386386386386
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,148,0,1,0.8403403403403403
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,148,1,1,0.843043043043043
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,148,2,1,0.8400400400400401
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,148,3,1,0.8431431431431431
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,148,4,1,0.8387387387387387
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,148,5,1,0.8404404404404404
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,3083,0,1,0.8366366366366367
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,3083,1,1,0.8384384384384385
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,3083,2,1,0.8346346346346346
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,3083,3,1,0.8372372372372372
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,3083,4,1,0.8350350350350351
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,3083,5,1,0.8408408408408409
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,4964,0,1,0.837037037037037
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,4964,1,1,0.8340340340340341
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,4964,2,1,0.838038038038038
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,4964,3,1,0.842042042042042
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,4964,4,1,0.8431431431431431
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,4964,5,1,0.8416416416416417
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7184,0,1,0.8428428428428428
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7184,1,1,0.8387387387387387
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7184,2,1,0.8403403403403403
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7184,3,1,0.8336336336336336
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7184,4,1,0.8333333333333334
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,7184,5,1,0.8406406406406406
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,1244,0,1,0.8347347347347347
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,1244,1,1,0.8337337337337337
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,1244,2,1,0.841041041041041
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,1244,3,1,0.8363363363363363
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,1244,4,1,0.8362362362362362
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,1244,5,1,0.8407407407407408
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5617,0,1,0.8396396396396396
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5617,1,0,0.8386386386386386
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5617,2,0,0.8396396396396396
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5617,3,0,0.8348348348348348
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5617,4,0,0.8424424424424425
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.02,1000,0.0313,0.05,0.5,5617,5,0,0.8401401401401402
