model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,2315,0,0,0.9017,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,2315,1,0,0.9032,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,2315,2,0,0.903,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,2315,3,0,0.8998,25.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,2903,0,0,0.8991,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,2903,1,0,0.9029,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,2903,2,0,0.9055,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,2903,3,0,0.9013,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,3495,0,0,0.9026,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,3495,1,0,0.8988,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,3495,2,0,0.9045,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,3495,3,0,0.903,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,6697,0,0,0.9002,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,6697,1,0,0.9027,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,6697,2,0,0.901,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,6697,3,0,0.9053,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,6899,0,0,0.9037,0.0,0.031372517347335815,50000,,,
ResNet20BN,fc,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,6899,1,0,0.9054,0.0,0.031372517347335815,50000,,,
