dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,8804,0,0,0.8721721721721721
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,8804,1,0,0.8795795795795796
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,8804,2,0,0.8835835835835836
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,8804,3,0,0.8818818818818819
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,8804,4,0,0.8752752752752753
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,8804,5,0,0.8744744744744745
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,9513,0,0,0.8757757757757758
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,9513,1,0,0.880980980980981
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,9513,2,0,0.8708708708708709
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,9513,3,0,0.878078078078078
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,9513,4,0,0.8750750750750751
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,9513,5,0,0.8793793793793794
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7,0,0,0.8818818818818819
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7,1,0,0.8791791791791792
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7,2,0,0.8796796796796796
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7,3,0,0.8755755755755755
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7,4,0,0.8773773773773774
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7,5,0,0.8792792792792793
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7117,0,0,0.880980980980981
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7117,1,0,0.8767767767767768
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7117,2,0,0.878978978978979
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7117,3,0,0.8764764764764765
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7117,4,0,0.86996996996997
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,7117,5,0,0.8755755755755755
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,476,0,0,0.8782782782782783
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,476,1,0,0.875975975975976
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,476,2,0,0.8714714714714715
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,476,3,0,0.8729729729729729
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,476,4,0,0.882982982982983
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,476,5,0,0.8812812812812812
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,9705,0,0,0.8767767767767768
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,9705,1,0,0.883083083083083
CIFAR10,VGG13BN,FC,random,frog-airplane,42,,,0.002,100,0.0313,0.05,0.5,9705,2,0,0.8735735735735736
