dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,0,0,0.8817817817817818
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,1,0,0.8772772772772772
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,2,0,0.8742742742742743
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,3,0,0.8876876876876877
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,4,0,0.8778778778778779
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,5,0,0.8806806806806807
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,0,0,0.8793793793793794
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,1,0,0.8742742742742743
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,2,0,0.8729729729729729
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,3,0,0.8771771771771771
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,4,0,0.8656656656656657
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,5,0,0.877077077077077
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,0,0,0.8713713713713713
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,1,0,0.878978978978979
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,2,0,0.8840840840840841
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,3,0,0.8741741741741742
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,4,0,0.8797797797797797
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,5,0,0.8777777777777778
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,0,0,0.877077077077077
CIFAR10,VGG13BN,GRAD,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,1,0,0.872072072072072
