model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,843,0,0,0.8181,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,843,1,0,0.8576,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,843,2,0,0.8742,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,843,3,0,0.8627,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,1257,0,0,0.8557,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,1257,1,0,0.8642,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,1257,2,0,0.8743,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,1257,3,0,0.8478,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8055,0,0,0.8666,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8055,1,0,0.8615,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8055,2,0,0.836,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8055,3,0,0.849,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8252,0,0,0.8554,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8252,1,0,0.8537,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8252,2,0,0.8739,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8252,3,0,0.8632,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8730,0,1,0.8567,0.0,0.031372517347335815,50000,,,
ConvNetBN,gradmatch,ours,dpp0.1,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8730,1,1,0.8639,0.0,0.031372517347335815,50000,,,
