dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,5112,0,1,0.8192192192192193
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,5112,1,1,0.8201201201201201
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,5112,2,1,0.8295295295295295
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,5112,3,1,0.8268268268268268
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,5112,4,1,0.8297297297297297
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,5112,5,1,0.8088088088088088
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,2890,0,1,0.8275275275275276
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,2890,1,1,0.8274274274274275
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,2890,2,1,0.8258258258258259
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,2890,3,1,0.8222222222222222
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,2890,4,1,0.8231231231231231
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,2890,5,1,0.8315315315315316
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,6206,0,0,0.8287287287287287
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,6206,1,1,0.8294294294294294
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,6206,2,1,0.8266266266266267
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,6206,3,1,0.8287287287287287
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,6206,4,1,0.8285285285285285
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,6206,5,1,0.8327327327327327
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,7795,0,1,0.832032032032032
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,7795,1,1,0.8251251251251251
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,7795,2,1,0.8301301301301302
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,7795,3,1,0.8211211211211211
CIFAR10,ConvNetBN,FC,ours,dog-bird,42,5,1.0,0.05,2500,0.0313,0.05,0.5,7795,4,1,0.8336336336336336
