target_idx,candidate_idx,candidate_label,mean_M,mean_R_hiTht,mean_A,mean_exact_giTgt,mean_classifier_weight,mean_classifier_bias,mean_residual_dot,mean_feature_cosine,mean_feature_l2_sq,z_M,z_R,z_A,paper_score_beta0,paper_score_beta1,rank_exact_high,rank_paper_beta0_high,rank_paper_beta1_high
5118,27,5,9.05309326648712,28.25546178817749,2.132061767578125,2.156348265503766,0.02341684295261075,0.0008696414069930825,0.0008696414069930825,0.7107137322425843,24.359993600845335,-0.9766290187835693,-0.27722445130348206,0.4728343188762665,0.6994045972824097,1.1722389459609985,918,913,805
5118,40,5,11.5849853515625,28.626225662231445,1.10863037109375,1.1259243498264893,0.01667132036257746,0.0006226576148014689,0.0006226576148014689,0.698883193731308,26.40053186416626,-0.5350457429885864,-0.1720127910375595,-0.0656510517001152,0.3630329370498657,0.2973818778991699,1652,1543,1727
5118,51,5,9.948221111297608,23.01357259750366,3.482489013671875,3.5067268499359003,0.023194162429200693,0.0010436236165990165,0.0010436236165990165,0.5779077887535096,36.485349559783934,-0.8205112218856812,-1.7647150754928589,1.18337082862854,-0.9442038536071777,0.2391669750213623,519,4432,1816
5118,56,5,11.550055480003357,29.16920404434204,0.98277587890625,0.9945845142458694,0.01142571379566375,0.00038293740700350297,0.00038293740700350297,0.7132153064012527,24.400456428527832,-0.5411378145217896,-0.017931852489709854,-0.13187023997306824,0.5232059359550476,0.39133569598197937,1789,1212,1594
5118,70,5,14.26551342010498,27.36345281600952,0.21619873046875,0.21872353435200909,0.0024325861524302503,9.221886952680099e-05,9.221886952680099e-05,0.6978454291820526,25.053148317337037,-0.06753911077976227,-0.5303497910499573,-0.5352100133895874,-0.4628106951713562,-0.9980207085609436,3076,3623,3901
5118,81,5,9.164156866073608,27.312278747558594,2.091156005859375,2.1213815521856305,0.02920970204868354,0.0010158558645827042,0.0010158558645827042,0.6847342014312744,26.52345914840698,-0.9572585821151733,-0.54487144947052,0.45131146907806396,0.4123871326446533,0.8636986017227173,933,1440,1085
5118,83,5,11.131215238571167,32.74367227554321,0.473779296875,0.4827067545570912,0.008661755589247377,0.0002656981096883726,0.0002656981096883726,0.7378161430358887,26.39454288482666,-0.6141870617866516,0.9963948130607605,-0.39968225359916687,1.610581874847412,1.2108995914459229,2497,122,774
5118,107,5,13.409973454475402,29.496461963653566,0.293408203125,0.2967342538395656,0.0032205823726902507,0.00010546374743069937,0.00010546374743069937,0.6756583169102669,32.07518587112427,-0.21675246953964233,0.07493411004543304,-0.49458572268486023,0.2916865944862366,-0.20289912819862366,2878,1726,2527
5118,128,5,9.831734085083008,29.094463729858397,1.558441162109375,1.5781392898730702,0.019003061326702663,0.000695069719250796,0.000695069719250796,0.6098418965935707,42.849095821380615,-0.8408275246620178,-0.03914090618491173,0.17101995646953583,0.8016866445541382,0.9727066159248352,1266,765,966
5118,148,5,12.952371215820312,27.062670516967774,0.360845947265625,0.3649419624262505,0.003965158474112531,0.00013086053767162977,0.00013086053767162977,0.6291653856635093,34.81995782852173,-0.29656216502189636,-0.615702748298645,-0.45910289883613586,-0.31914058327674866,-0.7782434821128845,2727,3287,3563
5118,156,5,10.859946346282959,28.116156768798827,1.13114013671875,1.1480524550104747,0.01624585688972502,0.0006664466916753043,0.0006664466916753043,0.6467353612184524,33.57017230987549,-0.6614986658096313,-0.3167550265789032,-0.05380738154053688,0.34474363923072815,0.29093626141548157,1625,1585,1736
5118,157,5,9.418751668930053,22.203654766082764,1.808740234375,1.8253283978439967,0.015811080551075773,0.0007770929976235748,0.0007770929976235748,0.6164708837866784,28.54528522491455,-0.9128551483154297,-1.994545340538025,0.3027164936065674,-1.0816901922225952,-0.7789736986160278,1095,4571,3566
5118,167,5,9.972150230407715,26.86164379119873,5.909234619140625,5.981055394600844,0.06915716325866014,0.0026635707407677957,0.0026635707407677957,0.6732586562633515,27.622533559799194,-0.8163377642631531,-0.6727480888366699,2.460219383239746,0.14358967542648315,2.603809118270874,184,2106,217
5118,173,5,11.122481489181519,26.049417114257814,2.186151123046875,2.2147195539980706,0.027599426182302482,0.0009689766335977971,0.0009689766335977971,0.6843284070491791,25.35837068557739,-0.6157103180885315,-0.9032335877418518,0.5012937784194946,-0.2875232696533203,0.21377050876617432,894,3197,1855
5118,177,5,14.563591003417969,31.525648880004884,0.241473388671875,0.2450101069110438,0.0034077849863031447,0.00012892758280290834,0.00012892758280290834,0.7044580847024917,30.55062804222107,-0.015551871620118618,0.6507563591003418,-0.5219115614891052,0.6663082242012024,0.14439666271209717,3002,961,1953
5118,182,5,25.86130576133728,30.682624721527098,0.00020751953125,0.00021060445289277545,2.959713254604983e-06,1.2520619400903089e-07,1.2520619400903089e-07,0.5840329110622406,54.023062801361085,1.9548646211624146,0.4115314483642578,-0.6488552689552307,-1.5433331727981567,-2.1921885013580322,4655,4875,4884
5118,183,5,13.271318483352662,26.28006706237793,0.442523193359375,0.4487597289575003,0.006009299362260015,0.0002272271084034207,0.0002272271084034207,0.6791235595941544,25.95477466583252,-0.2409350723028183,-0.837782084941864,-0.41612786054611206,-0.5968469977378845,-1.0129748582839966,2563,3896,3925
5118,195,5,15.070887112617493,32.4645920753479,0.322930908203125,0.32578975902759166,0.0027660777387996773,9.276933194820164e-05,9.276933194820164e-05,0.7112462460994721,30.63845500946045,0.07292483747005463,0.9172002077102661,-0.4790521562099457,0.8442753553390503,0.3652231991291046,2818,709,1637
5118,198,5,12.093696117401123,24.607054233551025,0.406451416015625,0.41121781427290516,0.004559968105509114,0.00020642420124879478,0.00020642420124879478,0.6232439175248146,31.948056364059447,-0.44632232189178467,-1.312532901763916,-0.4351072609424591,-0.8662105798721313,-1.301317811012268,2640,4314,4263
5118,215,5,9.758718490600586,25.153376483917235,1.504974365234375,1.5211863994831218,0.015534615596516232,0.0006774134110770546,0.0006774134110770546,0.6409738585352898,29.643898057937623,-0.85356205701828,-1.1575030088424683,0.14288803935050964,-0.30394095182418823,-0.1610529124736786,1308,3256,2461
5118,217,5,20.028130626678468,32.278640556335446,0.002294921875,0.002328547003223101,3.259253873597063e-05,1.0325135652731438e-06,1.0325135652731438e-06,0.6065661653876304,52.16283264160156,0.9375097751617432,0.8644327521324158,-0.6477569341659546,-0.07307702302932739,-0.720833957195282,4394,2647,3473
5118,239,5,20.445677471160888,30.81627950668335,0.0100830078125,0.010299341702948741,0.0002112095092906354,5.12437664042829e-06,5.12437664042829e-06,0.652198800444603,38.17734851837158,1.0103334188461304,0.44945865869522095,-0.6436591744422913,-0.5608747601509094,-1.2045339345932007,4144,3834,4171
5118,260,5,10.398803997039796,25.57745018005371,3.373651123046875,3.409235687997888,0.03426263487616232,0.001321917696912378,0.001321917696912378,0.6862778246402741,24.31033420562744,-0.7419257760047913,-1.0371636152267456,1.1261049509048462,-0.29523783922195435,0.8308671116828918,538,3225,1124
5118,277,5,12.549927926063537,29.025577068328857,0.998321533203125,1.0090442604913226,0.010360699724790454,0.00036201416969557836,0.00036201416969557836,0.6660695880651474,31.98799352645874,-0.36675164103507996,-0.058688871562480927,-0.12369079142808914,0.30806276202201843,0.1843719780445099,1768,1683,1902
5118,285,5,10.785758113861084,25.424541091918947,0.84244384765625,0.8521292765269731,0.00930982873912365,0.00037558642922974676,0.00037558642922974676,0.5959407910704613,36.63560237884521,-0.6744377017021179,-1.0805546045303345,-0.2057068943977356,-0.40611690282821655,-0.6118237972259521,1927,3503,3275
5118,297,5,19.541124200820924,30.72675266265869,0.0237548828125,0.02398586852025156,0.00022305791629240122,7.927590925525386e-06,7.927590925525386e-06,0.6202166005969048,45.14661083221436,0.8525717854499817,0.4240536391735077,-0.6364656686782837,-0.428518146276474,-1.06498384475708,3957,3553,3989
5118,305,5,10.372538089752197,31.62941026687622,0.8988037109375,0.910091142100282,0.010926862090536815,0.00036056561905866146,0.00036056561905866146,0.6824552357196808,33.67141551971436,-0.7465067505836487,0.6802007555961609,-0.1760527640581131,1.4267075061798096,1.250654697418213,1869,196,748
5118,324,5,17.36927604675293,31.296256828308106,0.008099365234375,0.008184742711130153,8.22721775093506e-05,3.1053249582753787e-06,3.1053249582753787e-06,0.6734160959720612,35.826177740097044,0.4737831950187683,0.585661768913269,-0.6447029113769531,0.11187857389450073,-0.5328243374824524,4189,2188,3133
5118,337,5,8.73326587677002,23.783051776885987,2.05130615234375,2.0745786786079408,0.022324973442300687,0.0009475343874328246,0.0009475343874328246,0.6467383697628974,27.5709566116333,-1.0324095487594604,-1.5463600158691406,0.43034422397613525,-0.5139504671096802,-0.08360624313354492,962,3726,2304
5118,339,5,13.144894456863403,32.48531970977783,0.201947021484375,0.2036714113359248,0.0016685245716275363,5.586727266044843e-05,5.586727266044843e-05,0.6908446997404099,33.71013097763061,-0.2629844844341278,0.9230821132659912,-0.5427086353302002,1.1860666275024414,0.6433579921722412,3123,346,1313
5118,359,5,11.209423065185547,24.36544132232666,1.364276123046875,1.3800697376769606,0.015173718716091833,0.0006199200629750333,0.0006199200629750333,0.5987823963165283,34.87461266517639,-0.6005469560623169,-1.381095290184021,0.06885869801044464,-0.7805483341217041,-0.7116896510124207,1424,4184,3460
5118,374,5,26.018941497802736,35.472683143615725,3.662109375e-05,3.702812424400184e-05,3.950753313348774e-07,1.1953787052765311e-08,1.1953787052765311e-08,0.6208151891827584,58.220509910583495,1.9823576211929321,1.770806074142456,-0.648945152759552,-0.21155154705047607,-0.8604966998100281,4765,3007,3700
