dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,9705,3,0,0.8319319319319319
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,9705,4,0,0.8396396396396396
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,9705,5,0,0.8394394394394394
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,2275,0,0,0.830930930930931
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,2275,1,0,0.8426426426426427
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,2275,2,0,0.8400400400400401
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,2275,3,0,0.8415415415415416
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,2275,4,0,0.8387387387387387
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,2275,5,0,0.8375375375375376
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,1757,0,1,0.8382382382382383
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,1757,1,0,0.8400400400400401
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,1757,2,1,0.8383383383383384
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,1757,3,1,0.8400400400400401
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,1757,4,1,0.8235235235235235
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,1757,5,0,0.8395395395395395
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,9969,0,1,0.8418418418418419
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,9969,1,1,0.8389389389389389
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,9969,2,1,0.8411411411411411
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,9969,3,1,0.826026026026026
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,9969,4,1,0.8373373373373373
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,9969,5,1,0.832032032032032
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,4786,0,1,0.8405405405405405
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,4786,1,1,0.8386386386386386
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,4786,2,1,0.8457457457457458
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,4786,3,1,0.8364364364364364
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,4786,4,1,0.8352352352352352
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.02,1000,0.0313,0.05,0.5,4786,5,0,0.8441441441441442
