dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,0,0,0.8744744744744745
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,1,0,0.8782782782782783
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,2,0,0.8762762762762762
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,3,0,0.8870870870870871
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,4,0,0.8784784784784785
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,5,0,0.873973973973974
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,0,0,0.871971971971972
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,1,0,0.8750750750750751
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,2,0,0.8718718718718719
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,3,0,0.8764764764764765
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,4,0,0.8728728728728729
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,5,0,0.8777777777777778
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,0,0,0.8707707707707708
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,1,0,0.8771771771771771
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,2,0,0.8734734734734735
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,3,0,0.8768768768768769
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,4,0,0.8765765765765766
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,5,0,0.8782782782782783
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,0,0,0.8728728728728729
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,1,0,0.8762762762762762
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,2,0,0.8754754754754754
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,3,0,0.8783783783783784
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,4,0,0.8828828828828829
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,5,0,0.8828828828828829
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,0,0,0.8782782782782783
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,1,0,0.8817817817817818
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,2,0,0.8755755755755755
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,3,0,0.8757757757757758
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,4,0,0.8711711711711712
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,5,0,0.8737737737737737
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,0,0,0.8765765765765766
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,1,0,0.881981981981982
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,2,0,0.8837837837837837
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,3,0,0.8632632632632633
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,4,0,0.8735735735735736
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,5,0,0.8787787787787787
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,4964,0,0,0.8813813813813813
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,4964,1,0,0.8814814814814815
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,4964,2,0,0.8800800800800801
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,4964,3,0,0.8811811811811812
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,4964,4,0,0.8817817817817818
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,4964,5,1,0.8794794794794795
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7184,0,0,0.8775775775775776
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7184,1,0,0.8744744744744745
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7184,2,0,0.8756756756756757
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7184,3,0,0.8844844844844845
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7184,4,0,0.8718718718718719
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7184,5,0,0.8850850850850851
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,1244,0,0,0.8845845845845846
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,1244,1,0,0.8793793793793794
CIFAR10,VGG13BN,FC,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,1244,2,0,0.8774774774774775
