dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,0,0,0.8817817817817818
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,1,0,0.8797797797797797
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,2,0,0.8803803803803804
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,3,0,0.8818818818818819
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,4,0,0.8722722722722722
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5112,5,0,0.8721721721721721
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,0,0,0.8744744744744745
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,1,0,0.8854854854854854
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,2,0,0.8708708708708709
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,3,0,0.8818818818818819
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,4,0,0.8732732732732733
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,2890,5,0,0.8815815815815816
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,0,0,0.8826826826826827
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,1,0,0.8832832832832833
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,2,0,0.883983983983984
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,3,0,0.8707707707707708
