model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,833,0,0,0.7454,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,833,1,0,0.7286,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,833,2,0,0.7417,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,833,3,0,0.7575,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,2065,0,0,0.7555,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,2065,1,0,0.7531,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,2065,2,0,0.7546,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,2065,3,0,0.7409,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,4630,0,1,0.747,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,4630,1,0,0.7338,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,4630,2,0,0.7554,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,4630,3,0,0.7456,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,5118,0,0,0.7582,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,5118,1,0,0.7389,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,5118,2,0,0.7468,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,5118,3,0,0.7336,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,5324,0,0,0.7469,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,5324,1,0,0.7526,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,5324,2,0,0.7426,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.002,100,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,5324,3,0,0.7435,25.0,0.031372517347335815,50000,,,
