dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,0,1,0.8303303303303303
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,1,1,0.8313313313313313
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,2,1,0.8434434434434435
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,3,1,0.8323323323323323
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,4,1,0.8376376376376377
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,5,1,0.8197197197197197
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,0,0,0.8341341341341342
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,1,0,0.8439439439439439
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,2,0,0.843043043043043
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,3,0,0.8308308308308309
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,4,0,0.8291291291291292
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,5,0,0.8355355355355355
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,6206,0,0,0.8382382382382383
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,6206,1,1,0.8375375375375376
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,6206,2,1,0.8342342342342343
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,6206,3,1,0.8374374374374375
