train_idx,x_rm,y_a,d_raw,m_raw,a_raw
40,0.8193067908287048,-0.044264163821935654,0.040280405431985855,11.584986686706543,1.3678711652755737
51,0.6030769348144531,0.6553136706352234,0.034035809338092804,9.948219299316406,3.5448975563049316
70,0.8017848134040833,-0.20261526107788086,0.045557331293821335,14.265512466430664,0.26889345049858093
107,0.05835328623652458,-0.2232941836118698,0.03266752511262894,13.40997314453125,0.25380250811576843
128,-0.0478544645011425,-0.04834778979420662,0.02304457500576973,9.831733703613281,1.1013824939727783
173,1.3666082620620728,0.05716006085276604,0.046580858528614044,11.122481346130371,2.6371827125549316
195,-0.31957685947418213,-0.20467355847358704,0.030618159100413322,15.070887565612793,0.24158935248851776
217,-1.3856769800186157,-0.25630494952201843,0.02477293275296688,20.02813148498535,0.0019775391556322575
239,-1.3450262546539307,-0.25340375304222107,0.02611158788204193,20.445676803588867,0.0074096680618822575
260,1.5212514400482178,0.5995666980743408,0.04786529019474983,10.3988037109375,3.6280243396759033
277,0.1500389277935028,-0.08956694602966309,0.0315520279109478,12.549927711486816,1.248297095298767
285,0.178812175989151,-0.08740579336881638,0.029244914650917053,10.785758018493652,0.7417236566543579
297,-1.1131623983383179,-0.2507915496826172,0.02768704667687416,19.541122436523438,0.03096923790872097
305,0.1961083859205246,-0.12132563441991806,0.028542041778564453,10.372537612915039,0.6420257687568665
324,-0.7782372832298279,-0.2550404965877533,0.027892976999282837,17.36927604675293,0.011395263485610485
339,-0.1064770445227623,-0.22447796165943146,0.030002882704138756,13.14489459991455,0.16787414252758026
462,-0.6150307059288025,-0.20913298428058624,0.02526719868183136,14.822479248046875,0.17128296196460724
491,-0.014103998430073261,-0.13797752559185028,0.028935102745890617,12.196084976196289,0.901257336139679
515,0.30125415325164795,-0.23134616017341614,0.0382889062166214,15.486441612243652,0.13997192680835724
542,0.06975217908620834,-0.23419928550720215,0.03625353053212166,15.571144104003906,0.11364441365003586
573,1.396741271018982,0.27301278710365295,0.045588742941617966,10.855814933776855,2.1001527309417725
607,-0.6018675565719604,-0.10689570754766464,0.03150584548711777,17.67112922668457,0.5214385986328125
624,-0.6664637923240662,-0.049511153250932693,0.02783755399286747,16.103614807128906,1.583093285560608
670,0.6539813876152039,-0.09442891925573349,0.03364920988678932,10.361498832702637,0.975964367389679
726,-0.8508066534996033,-0.18587087094783783,0.023711970075964928,15.644899368286133,0.22452393174171448
732,1.5595214366912842,0.7720738649368286,0.04413190111517906,8.519817352294922,5.640988349914551
734,-0.07506629824638367,0.1898469179868698,0.022260282188653946,9.484224319458008,2.042987108230591
750,1.4339076280593872,0.33434876799583435,0.04398328438401222,9.478741645812988,2.6005401611328125
762,2.0006139278411865,0.3829822838306427,0.048362042754888535,8.040806770324707,4.264050483703613
767,0.9264475703239441,-0.11911530792713165,0.04192330688238144,12.044713020324707,0.771649181842804
814,-0.38115349411964417,-0.04868892952799797,0.026042494922876358,12.976958274841309,0.7775818109512329
817,-0.464158833026886,-0.24467359483242035,0.030794773250818253,16.594478607177734,0.07094726711511612
852,-0.6516156196594238,-0.224859818816185,0.023404598236083984,14.184344291687012,0.14815978705883026
875,-1.254713535308838,-0.21828193962574005,0.025176305323839188,19.171911239624023,0.18485108017921448
908,-0.4519641101360321,-0.24363484978675842,0.03347034007310867,17.64507293701172,0.09822387993335724
918,0.07460727542638779,0.010651386342942715,0.03610078617930412,15.917780876159668,1.0397217273712158
984,0.1656275987625122,0.12170165032148361,0.028919527307152748,10.997537612915039,1.2291595935821533
993,-0.18858492374420166,0.3465968370437622,0.026965519413352013,12.29322624206543,6.160406589508057
999,0.620849072933197,0.1872890293598175,0.03865716606378555,12.90473461151123,1.442376732826233
1015,-2.054002523422241,-0.2568828761577606,0.018731001764535904,21.88543701171875,0.0017944335704669356
1081,-1.2050913572311401,-0.24355101585388184,0.022296836599707603,17.243854522705078,0.09041748195886612
1088,0.2791929543018341,-0.1440265029668808,0.03427482768893242,12.495757102966309,0.508471667766571
1091,-1.3956269025802612,-0.24984188377857208,0.023870250210165977,19.875642776489258,0.04736328125
1093,0.16194021701812744,-0.15421536564826965,0.03585585206747055,15.131692886352539,0.5939056277275085
1096,-2.765611410140991,-0.25709640979766846,0.02074303850531578,27.78067398071289,0.0003173828299622983
1111,-2.1276299953460693,-0.22515526413917542,0.01684669777750969,20.886985778808594,0.18825988471508026
1156,-2.424783229827881,-0.2570098340511322,0.016525113955140114,23.170597076416016,0.000732421875
1172,-3.8501527309417725,-0.25713682174682617,0.013867239467799664,31.99210548400879,0.0
1193,1.1748007535934448,-0.1252722591161728,0.04606003686785698,11.315831184387207,0.481454461812973
1198,1.593202829360962,0.07987659424543381,0.043875668197870255,8.302412033081055,2.00095534324646
1206,-0.2324199229478836,-0.24348700046539307,0.028586266562342644,13.567919731140137,0.12330017238855362
1244,0.010040483437478542,-0.15170377492904663,0.02623404562473297,10.552545547485352,0.632275402545929
1272,1.7749172449111938,0.3057920038700104,0.0504787340760231,10.108798027038574,2.8919219970703125
1274,-2.783790111541748,-0.25713682174682617,0.01711040548980236,26.111364364624023,0.0
1331,1.1293305158615112,0.2127961963415146,0.042114388197660446,9.581320762634277,2.2917511463165283
1344,-0.8082894682884216,-0.25582370162010193,0.02779419720172882,17.249387741088867,0.0054168701171875
1411,0.6465827822685242,0.19176696240901947,0.036618422716856,11.418992042541504,2.2087037563323975
1423,-1.215983271598816,-0.2531763017177582,0.020990418270230293,16.579166412353516,0.015084839425981045
1482,0.0001620620460016653,-0.23753498494625092,0.03683898225426674,15.92716121673584,0.10534363240003586
1486,0.5496208071708679,0.1921216994524002,0.034710969775915146,10.431168556213379,2.509958028793335
1513,0.8288057446479797,0.07087697088718414,0.04145998880267143,12.75421142578125,2.0981414318084717
1517,-1.0839952230453491,-0.25659307837486267,0.02714105322957039,18.684648513793945,0.0025207519065588713
1519,-1.0092923641204834,-0.16734826564788818,0.02260933443903923,16.12886619567871,0.39899903535842896
1521,0.6614438891410828,-0.16794560849666595,0.038728248327970505,12.7194242477417,0.6869720816612244
1580,2.976386785507202,1.325954794883728,0.06292526423931122,7.445467472076416,6.792443752288818
1588,-3.227013349533081,-0.2571121156215668,0.01843072846531868,29.665332794189453,0.00010986328561557457
1591,0.19000355899333954,0.024397242814302444,0.03178442642092705,12.100336074829102,1.644586205482483
1600,-0.2962769865989685,-0.2556651830673218,0.03952474519610405,19.347261428833008,0.0058380127884447575
1647,0.4301435947418213,0.11183355003595352,0.03420693799853325,11.701342582702637,1.989953637123108
1661,-3.143834114074707,-0.2571175694465637,0.016867278143763542,28.71002769470215,9.765625145519152e-05
1691,-3.293461561203003,-0.25711044669151306,0.015025821514427662,28.634958267211914,0.00010986328561557457
1713,-0.09299713373184204,0.15022602677345276,0.023068923503160477,10.092829704284668,1.5714294910430908
