model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2540,0,1,0.8592,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2540,1,0,0.8086,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2540,2,0,0.8543,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2540,3,1,0.8703,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,3725,0,0,0.8616,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,3725,1,0,0.8499,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,3725,2,1,0.8657,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,3725,3,0,0.8368,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,3875,0,0,0.8391,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,3875,1,0,0.8534,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,3875,2,0,0.8659,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,3875,3,0,0.8519,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,5169,0,0,0.8017,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,5169,1,0,0.8574,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,5169,2,1,0.8627,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,5169,3,0,0.8643,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,5705,0,0,0.8568,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,5705,1,0,0.8639,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,5705,2,0,0.8631,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,ours,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,5705,3,0,0.8594,0.0,0.031372517347335815,50000,,,
