combo,target,brute_f64,claim_f64,abs_residual
ConvNetBN/dog-bird,821,0.63880665245299051,0.63880665245300472,1.421e-14
ConvNetBN/dog-bird,821,1.2675907623072539e-05,1.2675907604288782e-05,1.878e-14
ConvNetBN/dog-bird,821,0.010423753588461791,0.01042375358861497,1.532e-13
ConvNetBN/dog-bird,821,18.782168108746582,18.782168108746621,3.908e-14
ConvNetBN/dog-bird,821,63.805558932496794,63.805558932496325,4.690e-13
ConvNetBN/dog-bird,821,0.00024816181451787117,0.0002481618146579206,1.400e-13
ConvNetBN/dog-bird,821,3.6762839306186066e-06,3.6762839216838998e-06,8.935e-15
ConvNetBN/dog-bird,821,1.3812584759632274,1.3812584759633055,7.816e-14
ConvNetBN/dog-bird,821,2.7680412087548234,2.7680412087548856,6.217e-14
ConvNetBN/dog-bird,821,0.010959246571212979,0.010959246571221298,8.320e-15
ConvNetBN/dog-bird,821,5.0308940128924613e-05,5.030894001571124e-05,1.132e-13
ConvNetBN/dog-bird,821,0.010883649582288921,0.01088364958225419,3.473e-14
ConvNetBN/dog-bird,821,0.29487340188878253,0.29487340188883121,4.868e-14
ConvNetBN/dog-bird,821,0.053618098125239669,0.05361809812516391,7.576e-14
ConvNetBN/dog-bird,821,0.046797006285203634,0.046797006285006791,1.968e-13
ConvNetBN/dog-bird,821,0.094898973091051803,0.094898973091003244,4.856e-14
ConvNetBN/dog-bird,843,0.01313562560885948,0.013135625608759782,9.970e-14
ConvNetBN/dog-bird,843,0.00017355435670637616,0.00017355435677336541,6.699e-14
ConvNetBN/dog-bird,843,11.551907874596978,11.551907874596868,1.101e-13
ConvNetBN/dog-bird,843,0.036800576178682619,0.036800576178497003,1.856e-13
ConvNetBN/dog-bird,843,2.0467946264007471,2.0467946264006969,5.018e-14
ConvNetBN/dog-bird,843,8.3515246619251512e-05,8.3515246684856288e-05,6.560e-14
ConvNetBN/dog-bird,843,0.15194589083278104,0.15194589083271129,6.975e-14
ConvNetBN/dog-bird,843,8.4770998472639618e-12,8.5097201078953419e-12,3.262e-14
ConvNetBN/dog-bird,843,0.016237098194261893,0.016237098194290232,2.834e-14
ConvNetBN/dog-bird,843,2.2169934228104436e-08,2.2169926218576302e-08,8.010e-15
ConvNetBN/dog-bird,843,0.0023525294682928844,0.0023525294683702661,7.738e-14
ConvNetBN/dog-bird,843,0.34980366389801743,0.34980366389805023,3.281e-14
ConvNetBN/dog-bird,843,0.00082673916981630745,0.00082673916992699863,1.107e-13
ConvNetBN/dog-bird,843,0.0462849351003361,0.046284935100338612,2.512e-15
ConvNetBN/dog-bird,843,0.023674755449354705,0.023674755449365759,1.105e-14
ConvNetBN/dog-bird,843,0.0038955231055105019,0.0038955231054474963,6.301e-14
ConvNetBN/dog-bird,843,0.00014247434391571304,0.00014247434386244432,5.327e-14
ConvNetBN/dog-bird,843,0.005299031702537281,0.0052990317026760849,1.388e-13
ConvNetBN/dog-bird,843,7.2169535364625865,7.2169535364625004,8.615e-14
ConvNetBN/dog-bird,843,33.335697787760282,33.335697787760338,5.684e-14
ConvNetBN/dog-bird,843,5.0191867686700498,5.0191867686700355,1.421e-14
ConvNetBN/dog-bird,843,3.1893047620868286e-07,3.1893062812406869e-07,1.519e-13
ConvNetBN/dog-bird,843,1.7057181486966766,1.7057181486965773,9.925e-14
ConvNetBN/dog-bird,843,0.010959510349085082,0.010959510348874468,2.106e-13
ConvNetBN/dog-bird,843,2.4901722765969786e-05,2.4901722881442935e-05,1.155e-13
ConvNetBN/dog-bird,843,1.7051145817760715e-05,1.7051146015710055e-05,1.979e-13
ConvNetBN/dog-bird,843,-0.30266281709844045,-0.30266281709845994,1.948e-14
ConvNetBN/dog-bird,843,5.1117412809293429e-06,5.1117412536431277e-06,2.729e-14
ConvNetBN/dog-bird,843,0.0067583633158683314,0.0067583633158638376,4.494e-15
ConvNetBN/dog-bird,843,0.93087571249823653,0.93087571249821088,2.565e-14
ConvNetBN/dog-bird,843,0.0032177226184510782,0.0032177226184908771,3.980e-14
ConvNetBN/dog-bird,843,0.00077859335090179054,0.00077859335081669379,8.510e-14
ConvNetBN/dog-bird,843,6.08772111692274e-06,6.0877208284362405e-06,2.885e-13
ConvNetBN/dog-bird,843,1.9004112229910894,1.9004112229910404,4.907e-14
ConvNetBN/dog-bird,843,0.63845669644640513,0.63845669644641079,5.662e-15
ConvNetBN/dog-bird,843,0.091200513064444072,0.091200513064434635,9.437e-15
ConvNetBN/dog-bird,843,0.12408900786405196,0.12408900786414336,9.140e-14
ConvNetBN/dog-bird,843,0.02518818207704172,0.025188182077245092,2.034e-13
ConvNetBN/dog-bird,843,11.312736498772509,11.31273649877247,3.908e-14
ConvNetBN/dog-bird,843,1.407571011314606,1.4075710113146043,1.776e-15
ConvNetBN/dog-bird,843,0.052605489675464759,0.05260548967543846,2.630e-14
ConvNetBN/dog-bird,843,0.030296994683520144,0.0302969946836345,1.144e-13
ConvNetBN/dog-bird,843,5.189530123652525e-11,5.1990420287969976e-11,9.512e-14
ConvNetBN/dog-bird,843,1.2679555678701847e-06,1.2679556063813093e-06,3.851e-14
ConvNetBN/dog-bird,843,2.5096427160978899e-05,2.50964270940858e-05,6.689e-14
ConvNetBN/dog-bird,843,2.4350447008008098,2.4350447008007317,7.816e-14
ConvNetBN/dog-bird,843,0.08152739543696183,0.081527395436943387,1.844e-14
ConvNetBN/dog-bird,843,0.066169709944467581,0.066169709944185889,2.817e-13
ConvNetBN/dog-bird,843,156.24889213379049,156.24889213379052,2.842e-14
ConvNetBN/dog-bird,843,0.0021587577205430552,0.0021587577203443769,1.987e-13
ConvNetBN/dog-bird,843,0.0031470955364965138,0.0031470955363867405,1.098e-13
ConvNetBN/dog-bird,843,0.10343714674343346,0.103437146743379,5.446e-14
ConvNetBN/dog-bird,843,5.8916101573702173,5.8916101573703648,1.474e-13
ConvNetBN/dog-bird,843,0.032061260634821218,0.032061260634954042,1.328e-13
ConvNetBN/dog-bird,843,6.9189153789799249,6.9189153789799001,2.487e-14
ConvNetBN/dog-bird,843,0.013106958320883176,0.013106958320560707,3.225e-13
ConvNetBN/dog-bird,843,0.40645044546168785,0.40645044546163672,5.113e-14
ConvNetBN/dog-bird,843,0.25747741960888559,0.25747741960900528,1.197e-13
ConvNetBN/dog-bird,843,1.4825257238307814,1.4825257238308627,8.127e-14
ConvNetBN/dog-bird,843,0.0041621470213560703,0.0041621470214066991,5.063e-14
ConvNetBN/dog-bird,843,0.42600213603321613,0.42600213603320175,1.438e-14
ConvNetBN/dog-bird,843,6.9572769138781503,6.9572769138782649,1.146e-13
ConvNetBN/dog-bird,843,0.00012986328022447893,0.00012986328026601732,4.154e-14
ConvNetBN/dog-bird,843,0.13794863067703989,0.13794863067709384,5.396e-14
ConvNetBN/dog-bird,843,0.25691523995133703,0.25691523995119991,1.371e-13
ConvNetBN/dog-bird,843,0.026430462621184786,0.026430462621134874,4.991e-14
ConvNetBN/dog-bird,843,4.7110488905779455,4.7110488905778913,5.418e-14
ConvNetBN/dog-bird,843,0.058525765520083636,0.058525765520120857,3.722e-14
ConvNetBN/dog-bird,843,0.15592088884791266,0.15592088884795505,4.238e-14
ConvNetBN/dog-bird,843,3.4480784206855874e-05,3.4480784229684185e-05,2.283e-14
ConvNetBN/dog-bird,843,0.095676633997878582,0.095676633997756541,1.220e-13
ConvNetBN/dog-bird,843,6.5447295206154306e-05,6.5447295279237881e-05,7.308e-14
ConvNetBN/dog-bird,843,-0.12362491768927339,-0.12362491768930517,3.178e-14
ConvNetBN/dog-bird,843,6.6375261142731956,6.6375261142731583,3.730e-14
ConvNetBN/dog-bird,843,2.2425312288984389,2.242531228899181,7.421e-13
ConvNetBN/dog-bird,843,0.53035741739522346,0.53035741739510389,1.196e-13
ConvNetBN/dog-bird,843,0.47129799944544498,0.47129799944524309,2.019e-13
ConvNetBN/dog-bird,843,1.0179508396135506,1.0179508396137278,1.772e-13
ConvNetBN/dog-bird,843,0.22187915458397051,0.22187915458387375,9.676e-14
ConvNetBN/dog-bird,843,0.0066968149527880799,0.006696814952597276,1.908e-13
ConvNetBN/dog-bird,843,0.0059713520993106345,0.0059713520993637291,5.309e-14
ConvNetBN/dog-bird,843,11.23287261006416,11.232872610064231,7.105e-14
ConvNetBN/dog-bird,843,2.0750292766982668,2.0750292766983591,9.237e-14
ConvNetBN/dog-bird,843,0.58069418783136117,0.58069418783148763,1.265e-13
ConvNetBN/dog-bird,843,0.00011195200306942673,0.00011195200301126638,5.816e-14
ConvNetBN/dog-bird,843,4.2628309764139338e-06,4.2628309760035506e-06,4.104e-16
ConvNetBN/dog-bird,843,0.70076760758512013,0.70076760758491496,2.052e-13
ConvNetBN/dog-bird,843,0.0004504924455422366,0.00045049244564116051,9.892e-14
ConvNetBN/dog-bird,843,1.2614444481230197e-06,1.2614445134900991e-06,6.537e-14
ConvNetBN/dog-bird,843,1.4005858727137114e-06,1.4005858205821062e-06,5.213e-14
ConvNetBN/dog-bird,843,0.022391637718975458,0.022391637718816117,1.593e-13
ConvNetBN/dog-bird,843,0.018012380027334483,0.018012380027287268,4.722e-14
ConvNetBN/dog-bird,843,1.6370147271079563,1.6370147271079114,4.485e-14
ConvNetBN/dog-bird,843,0.0040942546324486276,0.0040942546325488122,1.002e-13
ConvNetBN/dog-bird,843,0.080283069651769137,0.080283069651891845,1.227e-13
ConvNetBN/dog-bird,843,0.0048096811290547908,0.0048096811288095339,2.453e-13
ConvNetBN/dog-bird,843,0.00061584971134128331,0.00061584971145756302,1.163e-13
ConvNetBN/dog-bird,843,0.4193944233630425,0.4193944233630531,1.060e-14
ConvNetBN/dog-bird,843,0.36493919412639825,0.36493919412640141,3.164e-15
ConvNetBN/dog-bird,843,0.0042146243109450823,0.0042146243110285503,8.347e-14
ConvNetBN/dog-bird,843,-1.462426832003248e-06,-1.4624268243872017e-06,7.616e-15
ConvNetBN/dog-bird,843,0.024512514041428214,0.024512514041450707,2.249e-14
ConvNetBN/dog-bird,843,0.0035135232502348634,0.0035135232502431892,8.326e-15
ConvNetBN/dog-bird,843,1.0448557608349318e-05,1.0448557636929758e-05,2.858e-14
ConvNetBN/dog-bird,843,14.670945270477571,14.670945270477507,6.395e-14
ConvNetBN/dog-bird,843,4.1209847743153531,4.1209847743155201,1.670e-13
ConvNetBN/dog-bird,843,0.0052326195292538543,0.0052326195293419843,8.813e-14
ConvNetBN/dog-bird,843,2.5879949142630366e-07,2.5879930072392879e-07,1.907e-13
ConvNetBN/dog-bird,843,2.032114610813291,2.0321146108134629,1.719e-13
ConvNetBN/dog-bird,843,0.35529924559613502,0.35529924559634146,2.064e-13
ConvNetBN/dog-bird,843,8.4063737448860601e-06,8.4063738430054623e-06,9.812e-14
ConvNetBN/dog-bird,843,0.00032743677110532273,0.00032743677102837023,7.695e-14
ConvNetBN/dog-bird,843,0.069600788896019783,0.069600788896235152,2.154e-13
ConvNetBN/dog-bird,843,1.5963606964573978,1.5963606964572319,1.659e-13
ConvNetBN/dog-bird,843,3.4347241755786606,3.4347241755789026,2.420e-13
ConvNetBN/dog-bird,843,1.4533945416027694,1.4533945416028884,1.190e-13
ConvNetBN/dog-bird,843,3.1577051132721333e-08,3.1577031212136753e-08,1.992e-14
ConvNetBN/dog-bird,843,0.0062867928318706152,0.0062867928315552546,3.154e-13
ConvNetBN/dog-bird,843,1.5179158396556887e-07,1.5179162013823949e-07,3.617e-14
ConvNetBN/dog-bird,843,5.1241233429947456e-05,5.1241233519418618e-05,8.947e-14
ConvNetBN/dog-bird,843,39.842291155938085,39.842291155938121,3.553e-14
ConvNetBN/dog-bird,843,4.3135451238536708,4.3135451238538467,1.759e-13
ConvNetBN/dog-bird,843,0.2967127496013019,0.2967127496015059,2.040e-13
ConvNetBN/dog-bird,843,1.3589602087566317,1.3589602087567203,8.860e-14
ConvNetBN/dog-bird,843,17.623917271649365,17.623917271649255,1.101e-13
ConvNetBN/dog-bird,843,0.0085386163344042202,0.0085386163343700548,3.417e-14
ConvNetBN/dog-bird,843,4.3449605834624814,4.3449605834625515,7.017e-14
ConvNetBN/dog-bird,843,9.9819609538894579e-06,9.9819609512246855e-06,2.665e-15
ConvNetBN/dog-bird,843,0.0012024096052805108,0.0012024096052546335,2.588e-14
ConvNetBN/dog-bird,843,0.043519640569793815,0.043519640569566732,2.271e-13
ConvNetBN/dog-bird,843,0.16243138196082532,0.16243138196074711,7.822e-14
ConvNetBN/dog-bird,843,0.01635183573875985,0.016351835738884903,1.251e-13
ConvNetBN/dog-bird,843,1.5693429758085449,1.5693429758084216,1.232e-13
ConvNetBN/dog-bird,843,7.5903075286026436,7.5903075286027697,1.261e-13
ConvNetBN/dog-bird,843,0.16268470974765525,0.16268470974767429,1.904e-14
ConvNetBN/dog-bird,843,9.740209751441693,9.7402097514417072,1.421e-14
ConvNetBN/dog-bird,843,0.49659427552946089,0.49659427552926522,1.957e-13
ConvNetBN/dog-bird,843,0.0010054025902155699,0.0010054025902073839,8.186e-15
ConvNetBN/dog-bird,843,1.9501773739181645,1.9501773739183064,1.419e-13
ConvNetBN/dog-bird,843,5.6455242007996722e-08,5.6455129499093197e-08,1.125e-13
ConvNetBN/dog-bird,843,14.576310033868602,14.576310033868552,4.974e-14
ConvNetBN/dog-bird,843,0.00020017993403871617,0.00020017993414655038,1.078e-13
ConvNetBN/dog-bird,843,4.7117128821325585,4.711712882132467,9.148e-14
ConvNetBN/dog-bird,843,0.022218026119490142,0.022218026119434804,5.534e-14
ConvNetBN/dog-bird,843,0.011010400097736012,0.011010400097698325,3.769e-14
ConvNetBN/dog-bird,843,41.51287465144793,41.512874651447959,2.842e-14
ConvNetBN/dog-bird,843,2.5198788018547201e-07,2.5198806720243944e-07,1.870e-13
ConvNetBN/dog-bird,843,0.19153598026779117,0.19153598026785223,6.106e-14
ConvNetBN/dog-bird,843,0.15952284429421898,0.15952284429439834,1.794e-13
ConvNetBN/dog-bird,843,2.1967975505298725,2.1967975505298112,6.128e-14
ConvNetBN/dog-bird,843,0.010949984665799859,0.010949984665781865,1.799e-14
ConvNetBN/dog-bird,843,0.00023847941086531244,0.00023847941089089527,2.558e-14
ConvNetBN/dog-bird,843,5.8003543329055635e-09,5.8001611638449685e-09,1.932e-13
ConvNetBN/dog-bird,843,1.4973278579154483,1.49732785791552,7.172e-14
ConvNetBN/dog-bird,843,1.2833115653152587e-10,1.2876796074460413e-10,4.368e-13
ConvNetBN/dog-bird,843,2.760474667582427,2.7604746675824852,5.818e-14
ConvNetBN/dog-bird,843,8.4612587584407493,8.4612587584405876,1.616e-13
ConvNetBN/dog-bird,843,9.7825865544270727e-08,9.7825858883848261e-08,6.660e-15
ConvNetBN/dog-bird,843,0.84614999733156848,0.84614999733171692,1.484e-13
ConvNetBN/dog-bird,843,4.9194714764140138e-05,4.9194714801970832e-05,3.783e-14
ConvNetBN/dog-bird,1257,0.45187810380695559,0.45187810380710952,1.539e-13
ConvNetBN/dog-bird,1257,6.7659412859457854e-05,6.7659413065139544e-05,2.057e-13
ConvNetBN/dog-bird,1257,0.0088902143853194504,0.008890214385219487,9.996e-14
ConvNetBN/dog-bird,1257,5.9442960519500442e-06,5.9442961822497823e-06,1.303e-13
ConvNetBN/dog-bird,1257,0.0072467505417109935,0.0072467505415390078,1.720e-13
ConvNetBN/dog-bird,1257,0.060391639048568979,0.060391639048562581,6.398e-15
ConvNetBN/dog-bird,1257,7.0413521696636172,7.0413521696631154,5.018e-13
ConvNetBN/dog-bird,1257,0.0014931044864773539,0.0014931044866079912,1.306e-13
ConvNetBN/dog-bird,1257,0.00022684634737450205,0.00022684634736420744,1.029e-14
