dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,0,0,0.8787787787787787
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,1,0,0.8823823823823824
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,2,0,0.875975975975976
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,3,0,0.880980980980981
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,4,0,0.8744744744744745
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5112,5,0,0.8785785785785786
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,0,0,0.8806806806806807
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,1,0,0.8844844844844845
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,2,0,0.8793793793793794
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,3,0,0.878078078078078
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,4,0,0.8760760760760761
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,2890,5,0,0.8788788788788788
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,0,0,0.880980980980981
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,1,0,0.8803803803803804
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,2,0,0.8854854854854854
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,3,0,0.8757757757757758
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,4,0,0.8818818818818819
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,6206,5,0,0.8748748748748749
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,0,0,0.8740740740740741
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,1,0,0.8718718718718719
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,2,0,0.8753753753753754
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,3,0,0.8817817817817818
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,4,0,0.8760760760760761
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,5,0,0.8736736736736737
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,0,0,0.8776776776776777
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,1,0,0.8733733733733734
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,2,0,0.880980980980981
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,3,0,0.8743743743743744
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,4,0,0.8736736736736737
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,5,0,0.8684684684684685
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,0,0,0.8781781781781782
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,1,0,0.8753753753753754
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,2,0,0.8785785785785786
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,3,0,0.8722722722722722
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,4,0,0.8800800800800801
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,5,0,0.8742742742742743
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,0,0,0.8776776776776777
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,1,0,0.8804804804804804
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,2,0,0.8781781781781782
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,3,0,0.8782782782782783
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,4,1,0.8812812812812812
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,5,0,0.8774774774774775
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,0,0,0.8795795795795796
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,1,0,0.8711711711711712
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,2,0,0.8702702702702703
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,3,0,0.8846846846846846
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,4,0,0.872072072072072
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,5,0,0.8772772772772772
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,0,0,0.8805805805805805
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,1,0,0.883083083083083
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,2,0,0.8813813813813813
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,3,0,0.878978978978979
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,4,0,0.8763763763763763
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,5,0,0.8731731731731732
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,0,0,0.8807807807807808
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,1,0,0.8796796796796796
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,2,0,0.883983983983984
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,3,0,0.8750750750750751
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,4,0,0.8658658658658659
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,5,0,0.8744744744744745
