candidate_index,selector_score,selector_rank,boundary_score,target_relevance,distance_term,heldout_gradient_utility,in_correlation_sample,in_random,in_greedy,in_dpp,target_index
751,0.8227855563163757,3860,-0.4071051776409149,0.21947181224822998,1.2298905849456787,2.540888453950174e-05,1,0,0,0,8252
762,-1.516979455947876,494,-0.8517560958862305,0.3051220178604126,-0.6652233004570007,1.2518274784088135,1,0,0,0,8252
767,-2.372361898422241,114,-0.7382442951202393,0.3506222665309906,-1.6341174840927124,0.0065650856122374535,1,0,1,1,8252
784,1.8668253421783447,4595,1.7581055164337158,0.27060478925704956,0.10871976613998413,-7.633807364015865e-09,1,0,0,0,8252
813,-0.436282217502594,1938,-0.6391026973724365,0.26739323139190674,0.2028205245733261,0.9889163374900818,1,0,0,0,8252
814,1.0580347776412964,4078,0.11667168140411377,0.23387984931468964,0.9413630366325378,0.0023910647723823786,1,0,0,0,8252
817,-0.4268247187137604,1954,-0.2486552745103836,0.2845969796180725,-0.1781693994998932,0.14272131025791168,1,0,0,0,8252
839,-0.18945877254009247,2366,0.06826474517583847,0.2871440351009369,-0.25772351026535034,0.49444785714149475,1,0,0,0,8252
851,-0.5144902467727661,1799,-0.44937190413475037,0.27897128462791443,-0.06511824578046799,0.04654712229967117,1,0,0,0,8252
852,0.24709872901439667,3069,-0.2273917943239212,0.25428470969200134,0.4744904935359955,0.0023400995414704084,1,0,0,0,8252
853,-0.17973749339580536,2384,-0.3948912024497986,0.2661309242248535,0.21515369415283203,0.017017271369695663,1,0,0,0,8252
875,1.7258509397506714,4531,1.108672022819519,0.2461443394422531,0.6171787977218628,0.0002442011027596891,1,0,0,0,8252
894,-1.4592045545578003,541,-0.24216683208942413,0.33169132471084595,-1.2170377969741821,0.0021135949064046144,1,0,0,0,8252
908,-0.20716767013072968,2345,0.9915615916252136,0.3297390043735504,-1.198729395866394,8.564708764424722e-08,1,0,0,0,8252
918,0.6316675543785095,3624,-0.8025704622268677,0.21049630641937256,1.434238076210022,0.0022565308026969433,1,0,0,0,8252
919,1.0464504957199097,4064,-0.08402471989393234,0.2241814136505127,1.1304750442504883,0.033587731420993805,1,0,0,0,8252
928,-0.05610997602343559,2603,-0.6780816316604614,0.24761421978473663,0.6219715476036072,0.12286178767681122,1,0,0,0,8252
932,0.9010940790176392,3950,-0.5631250143051147,0.20992200076580048,1.4642189741134644,0.06760277599096298,1,0,0,0,8252
944,-0.3775751292705536,2037,-0.33753177523612976,0.2770232856273651,-0.04004328325390816,4.21120548248291,1,0,0,0,8252
981,-0.6415097117424011,1564,-0.24891941249370575,0.2939191460609436,-0.39259016513824463,-0.2196456342935562,1,0,0,0,8252
984,0.4917142987251282,3421,0.2098395824432373,0.2631116807460785,0.28187474608421326,0.008198261260986328,1,0,0,0,8252
988,-2.4911599159240723,85,-0.38953885436058044,0.3699330985546112,-2.10162091255188,0.2646986246109009,1,0,1,1,8252
993,0.36141884326934814,3239,-0.3415451943874359,0.24312789738178253,0.7029640078544617,0.20459486544132233,1,0,0,0,8252
996,0.2997279167175293,3133,-0.03801320493221283,0.26119887828826904,0.33774110674858093,0.03434204310178757,1,0,0,0,8252
999,-0.9068097472190857,1179,-0.5190577507019043,0.2932884395122528,-0.38775190711021423,0.032381873577833176,1,0,0,0,8252
1015,2.793210744857788,4846,1.7968963384628296,0.23058703541755676,0.9963144659996033,7.3189603426726535e-06,1,0,0,0,8252
1033,1.2350150346755981,4220,0.6706344485282898,0.2505689263343811,0.564380407333374,-5.755670713369909e-07,1,0,0,0,8252
1061,1.6489158868789673,4497,1.1961958408355713,0.25598400831222534,0.45271992683410645,0.0005514421500265598,1,0,0,0,8252
1066,0.21025924384593964,3018,-0.3276044726371765,0.251937597990036,0.5378636717796326,0.0002540475979913026,1,0,0,0,8252
1072,-1.420063853263855,577,-0.31920474767684937,0.3261663615703583,-1.1008590459823608,0.19590607285499573,1,0,0,0,8252
1081,0.31928613781929016,3162,-0.30428609251976013,0.24724343419075012,0.6235722899436951,-0.05198119208216667,1,0,0,0,8252
1088,-0.8853477835655212,1206,-0.5633564591407776,0.2892818748950958,-0.32199111580848694,0.037092868238687515,1,0,0,0,8252
1091,0.04089907929301262,2748,-0.4365970194339752,0.2545138895511627,0.4774962067604065,0.07616394013166428,1,0,0,0,8252
1093,-0.24877014756202698,2274,0.27632376551628113,0.29955241084098816,-0.5250939130783081,0.025731632485985756,1,0,0,0,8252
1096,2.8625025749206543,4859,2.752500534057617,0.26963895559310913,0.11000210046768188,-2.9128463530092574e-11,1,0,0,0,8252
1111,1.3982619047164917,4351,0.6185025572776794,0.2406325340270996,0.7797592878341675,3.217419219936346e-08,1,0,0,0,8252
1133,0.7515785694122314,3779,-0.4455452859401703,0.22086453437805176,1.1971238851547241,0.00599660724401474,1,0,0,0,8252
1134,0.10288619995117188,2846,0.005215157754719257,0.2723312973976135,0.09767106175422668,0.001654079183936119,1,0,0,0,8252
1136,-0.8358045816421509,1276,-0.2129526436328888,0.30409011244773865,-0.6228518486022949,0.015593625605106354,1,0,0,0,8252
1152,-0.8609854578971863,1243,0.11803586781024933,0.31964048743247986,-0.9790214896202087,0.7914968729019165,1,0,0,0,8252
1156,-1.9892122745513916,244,0.4009213447570801,0.38369253277778625,-2.3901336193084717,6.214159839146305e-06,1,0,1,0,8252
1157,-0.08565378189086914,2551,-0.21794024109840393,0.2698911428451538,0.1322864443063736,0.0008978346595540643,1,0,0,0,8252
1172,1.315396785736084,4290,1.4579147100448608,0.28248366713523865,-0.1425178200006485,-5.614311446300313e-11,1,0,0,0,8252
1193,-0.3103468716144562,2182,-0.6246991753578186,0.26333531737327576,0.31435227394104004,0.039268579334020615,1,0,0,0,8252
1198,0.9116314053535461,3961,-0.7050120234489441,0.20229487121105194,1.6166433095932007,0.1687062382698059,1,0,0,0,8252
1199,-0.39445021748542786,2005,0.3918161690235138,0.31007903814315796,-0.7862663865089417,0.00022542693477589637,1,0,0,0,8252
1204,-0.8706831932067871,1228,-0.7203232645988464,0.28250858187675476,-0.1503598839044571,0.0301072858273983,1,0,0,0,8252
1206,-0.3644413948059082,2058,0.472282737493515,0.3131174147129059,-0.8367242217063904,0.00015956719289533794,1,1,0,0,8252
1224,-0.3172956705093384,2167,-0.5249983072280884,0.26616495847702026,0.20770259201526642,0.5837068557739258,1,0,0,0,8252
1244,0.34922662377357483,3212,-0.050548043102025986,0.25716134905815125,0.3997746407985687,0.0002608200302347541,1,0,0,0,8252
1272,-0.6933247447013855,1490,-0.550580620765686,0.28247782588005066,-0.14274421334266663,0.31886351108551025,1,0,0,0,8252
1274,1.0173274278640747,4044,0.8588786125183105,0.2680305540561676,0.15844878554344177,-3.950818006082102e-10,1,0,0,0,8252
1280,-0.45244741439819336,1905,-0.5151714086532593,0.2722901403903961,0.06272396445274353,0.0031945009250193834,1,0,0,0,8252
1298,0.9012809991836548,3951,0.006564314942806959,0.23433442413806915,0.8947166800498962,0.016766658052802086,1,0,0,0,8252
1330,-0.2102116197347641,2337,-0.12104000896215439,0.28018030524253845,-0.08917167037725449,0.00041565741412341595,1,0,0,0,8252
1331,-0.9841079711914062,1070,-0.5865057706832886,0.29448628425598145,-0.3976021707057953,0.05212076008319855,1,0,0,0,8252
1344,0.7724714875221252,3807,-0.4060685634613037,0.22194603085517883,1.1785399913787842,0.0006426511099562049,1,0,0,0,8252
1346,-0.4799480438232422,1855,0.13459165394306183,0.30408427119255066,-0.6145397424697876,0.025011597201228142,1,0,0,0,8252
1355,-1.0427778959274292,993,-0.08736378699541092,0.319039523601532,-0.9554144144058228,0.10876826196908951,1,0,0,0,8252
1401,-0.7475521564483643,1404,-0.6903735399246216,0.279500812292099,-0.057178616523742676,0.7325121164321899,1,0,0,0,8252
1411,-0.2850402295589447,2225,0.02671695128083229,0.2905290126800537,-0.3117571771144867,1.2983896732330322,1,0,0,0,8252
1417,0.42470693588256836,3338,0.21092437207698822,0.2660178244113922,0.21378254890441895,0.00021273328457027674,1,0,0,0,8252
1419,-0.7477571368217468,1403,-0.08286051452159882,0.3068450689315796,-0.6648966670036316,0.04706898704171181,1,0,0,0,8252
1423,1.5331857204437256,4429,0.5565114617347717,0.23202598094940186,0.9766741991043091,4.6054386970695305e-09,1,0,0,0,8252
1460,1.3933005332946777,4345,0.5838934183120728,0.23877321183681488,0.8094070553779602,1.11779786493571e-06,1,0,0,0,8252
1474,0.5785617232322693,3534,-0.15047745406627655,0.2430463284254074,0.729039192199707,0.0013844523346051574,1,0,0,0,8252
1482,-0.5002958178520203,1825,-0.39632317423820496,0.2802335321903229,-0.10397263616323471,0.35272884368896484,1,0,0,0,8252
1486,1.2628679275512695,4246,0.024142080917954445,0.21937017142772675,1.2387257814407349,0.17674964666366577,1,0,0,0,8252
1503,2.432539701461792,4768,2.132087469100952,0.2621716558933258,0.3004522919654846,3.273640473283601e-12,1,0,0,0,8252
1513,1.5462926626205444,4434,-0.5555421710014343,0.18074016273021698,2.101834774017334,1.2904889583587646,1,0,0,0,8252
1517,-0.49538516998291016,1830,0.06746558845043182,0.301090270280838,-0.5628507137298584,0.042111750692129135,1,0,0,0,8252
1519,0.3874300420284271,3279,0.11075443029403687,0.2641083002090454,0.27667567133903503,-8.282322596642189e-06,1,0,0,0,8252
1521,-1.2133324146270752,786,0.10874030739068985,0.3361315131187439,-1.3220723867416382,0.11463110893964767,1,0,0,0,8252
1525,-1.4163473844528198,579,-0.7627527117729187,0.30573713779449463,-0.6535944938659668,3.918595790863037,1,0,0,0,8252
1538,0.08858567476272583,2829,-0.5710004568099976,0.24743162095546722,0.6595861315727234,1.6504632234573364,1,0,0,0,8252
1545,1.446306824684143,4380,0.7637163400650024,0.24512211978435516,0.6825905442237854,0.030251968652009964,1,0,0,0,8252
1567,1.0370620489120483,4059,0.4553801119327545,0.24957361817359924,0.5816819071769714,-4.372353032522369e-06,1,0,0,0,8252
1580,-0.3887002468109131,2016,-0.89846271276474,0.252869576215744,0.5097624659538269,3.446676015853882,1,0,0,0,8252
1588,2.135376453399658,4686,2.2691497802734375,0.2821460962295532,-0.13377393782138824,-1.2013222416840108e-08,1,0,0,0,8252
1591,-0.6535841822624207,1543,-0.23315082490444183,0.2951264977455139,-0.42043337225914,0.014375349506735802,1,0,0,0,8252
1600,1.7671514749526978,4556,1.7530262470245361,0.2738439738750458,0.014124849811196327,1.5870710967647028e-06,1,0,0,0,8252
1618,-0.244552880525589,2284,-0.6293165683746338,0.2591777741909027,0.3847636580467224,0.042642705142498016,1,0,0,0,8252
1634,2.1912972927093506,4703,2.122974157333374,0.2717050015926361,0.06832361221313477,-3.1094447017210314e-09,1,0,0,0,8252
1636,-0.9364611506462097,1133,-0.5308241844177246,0.29468226432800293,-0.4056369960308075,1.1235368251800537,1,0,0,0,8252
1647,-0.1222827360033989,2488,-0.27880555391311646,0.26905879378318787,0.15652282536029816,0.03719346597790718,1,0,0,0,8252
1653,1.263646125793457,4248,0.40866509079933167,0.236931711435318,0.8549811244010925,0.0033501144498586655,1,0,0,0,8252
1656,1.393646478652954,4347,0.3468489348888397,0.22782988846302032,1.046797513961792,4.877139872405678e-05,1,0,0,0,8252
1661,2.752697229385376,4839,1.7956275939941406,0.23142865300178528,0.9570698142051697,-1.0690942575664053e-09,1,0,0,0,8252
1662,1.212887167930603,4201,1.2501804828643799,0.27783188223838806,-0.037293076515197754,1.7786481176784719e-09,1,0,0,0,8252
1691,2.1704964637756348,4698,1.8317235708236694,0.2606933116912842,0.3387727737426758,-3.680924315352385e-11,1,0,0,0,8252
1713,0.6347039341926575,3629,-0.06540124863386154,0.2433890551328659,0.7001051306724548,0.00012558457092382014,1,0,0,0,8252
1717,-0.6783025860786438,1512,-0.5090596675872803,0.2839510440826416,-0.1692430078983307,0.3901493549346924,1,0,0,0,8252
1719,1.1299974918365479,4141,0.9170781970024109,0.26568150520324707,0.212919220328331,-4.0234127141047793e-07,1,0,0,0,8252
1726,-0.6624206900596619,1536,-1.146213412284851,0.2548142671585083,0.4837926924228668,1.9847817420959473,1,0,0,0,8252
1750,0.3573024272918701,3232,-0.4781107008457184,0.2379920929670334,0.8354131579399109,0.17726653814315796,1,0,0,0,8252
1754,-0.8142868280410767,1309,-0.01939324103295803,0.3131989538669586,-0.7948936223983765,0.07778151333332062,1,0,0,0,8252
1779,-2.174461841583252,166,-0.6576307415962219,0.3438352048397064,-1.5168308019638062,1.1822919845581055,1,0,1,1,8252
1780,-0.5700823664665222,1705,-0.27747753262519836,0.2882716655731201,-0.29260486364364624,0.10779692232608795,1,0,0,0,8252
1786,1.60296630859375,4470,1.4723495244979858,0.26772341132164,0.13061703741550446,-2.3694787434626286e-15,1,0,0,0,8252
1801,0.2505064904689789,3075,-0.28557735681533813,0.25207191705703735,0.5360838770866394,0.0022437460720539093,1,0,0,0,8252
1805,1.679748773574829,4509,1.0953500270843506,0.24852930009365082,0.5843988656997681,-2.755140258159372e-07,1,0,0,0,8252
1810,-1.1940566301345825,801,-0.6995941996574402,0.2996724545955658,-0.49446234107017517,0.05993032455444336,1,0,0,0,8252
1847,0.6833109259605408,3691,0.03097347915172577,0.24584782123565674,0.6523374319076538,0.010974597185850143,1,0,0,0,8252
1848,2.3125016689300537,4734,1.0276082754135132,0.21668539941310883,1.2848933935165405,0.001426623435690999,1,0,0,0,8252
1849,2.5983500480651855,4809,1.6827038526535034,0.23339469730854034,0.9156460762023926,7.803231483194395e-08,1,0,0,0,8252
1860,0.5109982490539551,3447,0.5061148405075073,0.27622324228286743,0.004883441608399153,1.5058451197091927e-07,1,0,0,0,8252
1865,-0.5166346430778503,1793,-0.6426636576652527,0.27015581727027893,0.12602901458740234,0.21635589003562927,1,0,0,0,8252
1873,-0.23401060700416565,2301,-0.4733913838863373,0.2657523453235626,0.2393808215856552,0.08085723966360092,1,0,0,0,8252
1875,0.3426238000392914,3201,-0.053465116769075394,0.2582240402698517,0.39608898758888245,0.15781410038471222,1,0,0,0,8252
1886,-1.4046831130981445,593,-0.371711403131485,0.32343336939811707,-1.0329716205596924,0.00457890797406435,1,0,0,0,8252
1911,3.620450973510742,4942,2.3312127590179443,0.21749842166900635,1.2892382144927979,1.3184196573021167e-12,1,1,0,0,8252
1922,-1.189602255821228,808,-0.5179251432418823,0.307782918214798,-0.6716771125793457,6.23737907409668,1,0,0,0,8252
1928,1.3693640232086182,4329,0.18442970514297485,0.22046616673469543,1.184934377670288,0.005789310671389103,1,0,0,0,8252
1942,-0.8693674206733704,1230,-0.1018766537308693,0.3112991452217102,-0.767490804195404,0.005589176435023546,1,0,0,0,8252
1943,-0.9055878520011902,1180,-0.6734351515769958,0.28584083914756775,-0.2321528196334839,0.1967889666557312,1,0,0,0,8252
1949,0.024871347472071648,2723,-0.6555856466293335,0.24439387023448944,0.6804569363594055,0.11096271872520447,1,0,0,0,8252
1976,0.813561737537384,3852,0.08822248876094818,0.24220362305641174,0.7253391742706299,0.6100552082061768,1,0,0,0,8252
1979,0.09513713419437408,2837,-0.05407563969492912,0.26845529675483704,0.1492127627134323,-3.678803750517545e-08,1,0,0,0,8252
1983,-2.110588788986206,194,-0.893937885761261,0.3313794434070587,-1.2166513204574585,4.029115200042725,1,0,1,1,8252
1986,0.8008731007575989,3836,0.7185198664665222,0.27205562591552734,0.08235334604978561,0.0021324607077986,1,0,0,0,8252
1991,-2.923192024230957,38,-0.6895252466201782,0.37784343957901,-2.23366641998291,15.052916526794434,1,0,1,1,8252
1993,-1.364977240562439,638,-0.7960290312767029,0.3013096749782562,-0.5689483880996704,0.13404500484466553,1,0,0,0,8252
1998,0.6146594285964966,3597,-0.4368818700313568,0.2283720225095749,1.0515412092208862,0.0003301432589069009,1,0,0,0,8252
2009,-2.068537950515747,209,-0.7566460967063904,0.336243212223053,-1.3118916749954224,5.3776702880859375,1,0,1,1,8252
2013,-0.890729546546936,1198,-0.484790563583374,0.2946464419364929,-0.40593892335891724,0.3142828941345215,1,0,0,0,8252
2017,-0.7545698285102844,1395,-0.8539820909500122,0.2707782983779907,0.09941216558218002,4.64760160446167,1,0,0,0,8252
2026,-0.9648047685623169,1097,-0.22526119649410248,0.30911096930503845,-0.7395433783531189,2.0667991638183594,1,0,0,0,8252
2028,0.6154257655143738,3600,-0.013426201418042183,0.24788613617420197,0.6288519501686096,0.0425262525677681,1,1,0,0,8252
2054,-0.25099506974220276,2270,0.12322491407394409,0.2930252254009247,-0.37421998381614685,7.553250179626048e-05,1,0,0,0,8252
2059,-2.2523133754730225,145,-0.5184828042984009,0.35485780239105225,-1.7338306903839111,6.230042457580566,1,0,1,1,8252
2064,-0.8172196745872498,1305,-0.297026127576828,0.2981731593608856,-0.5201935768127441,19.223461151123047,1,0,0,0,8252
2071,0.7411237955093384,3769,0.2696830928325653,0.2540016770362854,0.47144070267677307,0.00024785264395177364,1,0,0,0,8252
2073,-0.5542212724685669,1729,-0.47686073184013367,0.28002551198005676,-0.077360600233078,0.5704619884490967,1,1,0,0,8252
2081,0.5987415909767151,3570,1.2462257146835327,0.3050037622451782,-0.6474840641021729,-1.2174233233963605e-05,1,0,0,0,8252
2089,-0.47434529662132263,1867,0.4263001084327698,0.31682905554771423,-0.90064537525177,0.006302572321146727,1,0,0,0,8252
2095,0.8400570750236511,3878,0.8759863972663879,0.2764942944049835,-0.03592956066131592,0.08061423152685165,1,0,0,0,8252
2104,-0.6802895069122314,1510,0.02635188214480877,0.30721527338027954,-0.706641435623169,0.05161953717470169,1,1,0,0,8252
2108,2.2808380126953125,4724,2.0666778087615967,0.26586011052131653,0.21416059136390686,-1.2406009552989872e-10,1,0,0,0,8252
2117,-0.3877355456352234,2021,-0.3197954595088959,0.2796732485294342,-0.06794004887342453,2.1548681259155273,1,0,0,0,8252
2120,0.7176457643508911,3740,-0.030238855630159378,0.2415544092655182,0.7478845715522766,0.0009810193441808224,1,0,0,0,8252
2125,-1.7124006748199463,373,-0.6378553509712219,0.323912650346756,-1.0745455026626587,0.7951512336730957,1,0,0,0,8252
2147,1.300514817237854,4278,-0.1829722374677658,0.20944595336914062,1.4834870100021362,0.35370802879333496,1,0,0,0,8252
2148,-1.976871132850647,254,-0.7205712795257568,0.3333751857280731,-1.2562998533248901,0.47430044412612915,1,0,0,1,8252
2167,-0.3902343213558197,2013,-0.035172056406736374,0.29187244176864624,-0.3550623059272766,0.03863522410392761,1,0,0,0,8252
2182,-0.9517995715141296,1118,-0.05124035105109215,0.3163796067237854,-0.9005593657493591,0.00045803841203451157,1,0,0,0,8252
2183,-0.6039506793022156,1641,-0.604764997959137,0.2760387063026428,0.0008143186569213867,0.023187557235360146,1,0,0,0,8252
2188,0.07381788641214371,2803,-0.067748062312603,0.268581360578537,0.1415659487247467,0.8277881145477295,1,0,0,0,8252
2194,0.9672431945800781,4002,-0.6192879676818848,0.20432360470294952,1.5865312814712524,0.005038067698478699,1,0,0,0,8252
2231,1.252444863319397,4236,-0.6537370085716248,0.18942175805568695,1.9061819314956665,0.026182446628808975,1,0,0,0,8252
2236,1.330868124961853,4304,0.9830016493797302,0.2598656117916107,0.347866415977478,5.567582607269287,1,0,0,0,8252
2240,0.9744149446487427,4010,0.37931933999061584,0.24832527339458466,0.5950955748558044,-4.3720315261452924e-06,1,0,0,0,8252
2242,0.8573136329650879,3902,-0.0655449777841568,0.23489587008953094,0.922858715057373,0.10994923859834671,1,0,0,0,8252
2246,-0.8868905901908875,1202,-0.1669890284538269,0.3067266345024109,-0.7199015617370605,1.9322756998008117e-05,1,0,0,0,8252
2260,-0.5673438906669617,1707,-0.7113084197044373,0.2695137858390808,0.14396442472934723,0.961921215057373,1,0,0,0,8252
2261,-0.1289922446012497,2475,0.06516291946172714,0.28414565324783325,-0.19415517151355743,-6.464532731342842e-08,1,0,0,0,8252
2266,-0.8393811583518982,1273,-1.14313805103302,0.2622844874858856,0.3037569224834442,1.0426946878433228,1,0,0,0,8252
2271,-2.314417839050293,124,-0.7593953013420105,0.34590110182762146,-1.5550228357315063,0.0056915669701993465,1,0,1,1,8252
2292,-0.5844401717185974,1679,-0.06270920485258102,0.2995726764202118,-0.521730899810791,1.9863613843917847,1,0,0,0,8252
