model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,2540,0,0,0.8582,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,2540,1,0,0.7837,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,2540,2,1,0.8554,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,2540,3,0,0.8157,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,3725,0,1,0.853,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,3725,1,1,0.8616,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,3725,2,1,0.8598,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,3725,3,0,0.7368,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5705,0,0,0.8481,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5705,1,0,0.8417,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5705,2,0,0.8585,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5705,3,1,0.8467,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,7663,0,0,0.8299,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,7663,1,0,0.8173,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,7663,2,0,0.7294,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,7663,3,0,0.8683,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8129,0,0,0.8632,0.0,0.031372517347335815,50000,,,
ConvNetBN,fc,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,8129,1,0,0.8613,0.0,0.031372517347335815,50000,,,
