model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,255,0,0,0.8889,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,255,1,0,0.8897,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,255,2,0,0.8925,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,255,3,0,0.8952,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,338,0,0,0.892,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,338,1,1,0.8885,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,338,2,0,0.893,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,338,3,1,0.8952,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,912,0,0,0.8937,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,912,1,0,0.8936,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,912,2,0,0.8871,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,912,3,0,0.895,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,2041,0,0,0.8958,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,2041,1,0,0.8972,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,2041,2,0,0.8904,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,2041,3,0,0.8958,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,2570,0,0,0.8917,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,2570,1,0,0.8945,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,2570,2,0,0.892,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,frog-airplane,42,0.02,1000,0.0313725,none+aug-standard,standard,2570,3,0,0.891,0.0,0.031372517347335815,50000,,,
