train_idx,x_rm,y_a,d_raw,m_raw,a_raw
342,0.07797040045261383,-0.18266429007053375,0.00042351806769147515,8.086588859558105,0.49262771010398865
360,0.4730283319950104,-0.24152517318725586,0.0004601733817253262,8.856527328491211,0.42378541827201843
383,-0.9584436416625977,-0.41172948479652405,0.0003919700684491545,8.82210922241211,0.24477997422218323
386,1.4291746616363525,-0.36558273434638977,0.0004981341189704835,8.671178817749023,0.2532409727573395
395,0.561926543712616,-0.1989537924528122,0.00046141058555804193,8.840922355651855,0.46541139483451843
612,1.02382230758667,0.6917676329612732,0.00046657383791171014,8.124931335449219,1.5822876691818237
679,0.13852229714393616,-0.26887497305870056,0.0004337238788139075,8.43595027923584,0.34827882051467896
744,0.5030888915061951,-0.4349464476108551,0.0004576081410050392,8.724241256713867,0.22426147758960724
939,0.9686943888664246,-0.04582352563738823,0.0004636185767594725,8.065791130065918,0.597888171672821
943,0.27737951278686523,-0.0834544226527214,0.0004457225149963051,8.655011177062988,0.5094223022460938
1174,0.9842419028282166,0.0052074105478823185,0.0004557024803943932,7.657873630523682,0.6634063720703125
1283,1.9117707014083862,0.3688632845878601,0.0004975738120265305,7.6611328125,1.0719635486602783
1324,-1.366517424583435,0.06314429640769958,0.0003676783526316285,8.557254791259766,0.7187408804893494
1338,0.5486007332801819,0.9802608489990234,0.0004311132652219385,7.500515937805176,1.7628754377365112
1350,-2.744758367538452,-0.5380146503448486,0.0003461192245595157,10.380437850952148,0.09281005710363388
1421,0.024676496163010597,-0.24493499100208282,0.0004447240789886564,9.115835189819336,0.36751100420951843
1637,1.3564528226852417,0.33796659111976624,0.0004843806382268667,8.240954399108887,1.0153350830078125
1650,-0.9448391795158386,-0.3421960771083832,0.0003994299622718245,9.122090339660645,0.29487305879592896
1653,1.3127392530441284,-0.31372717022895813,0.0004990887246094644,8.925934791564941,0.359475702047348
1925,0.4421079754829407,-0.3416025936603546,0.00043799012200906873,7.967000484466553,0.289825439453125
1961,0.668054461479187,0.1672193855047226,0.0004457391914911568,7.898692607879639,0.8527786135673523
1995,1.9079452753067017,0.2663153111934662,0.0004763789474964142,6.724709987640381,0.8819267153739929
2085,0.11801549047231674,-0.11113043874502182,0.00044595004874281585,8.98511791229248,0.5387848019599915
2227,-0.43794336915016174,-0.3318997621536255,0.000402596517233178,8.22769546508789,0.3152000606060028
2241,-3.607964038848877,-0.40329083800315857,0.00033378819352947176,11.633727073669434,0.234832763671875
2380,0.553686261177063,0.2947441041469574,0.00045044030412100255,8.327223777770996,0.9245773553848267
2412,0.30723482370376587,0.09693332761526108,0.00042880719411186874,7.884568691253662,0.6797958612442017
2421,-1.2482370138168335,-0.4098961353302002,0.0003934323904104531,9.430538177490234,0.2381744384765625
2459,0.1561732143163681,-0.3618185222148895,0.0004176187503617257,7.641003608703613,0.3048536479473114
2549,-0.47695475816726685,-0.3336145579814911,0.0004231289494782686,9.221938133239746,0.3095764219760895
2698,1.126225471496582,-0.13169410824775696,0.0004590002936311066,7.552974224090576,0.5243927240371704
2710,0.18506275117397308,-0.33778083324432373,0.00043829690548591316,8.555963516235352,0.2733162045478821
2773,0.8171482086181641,-0.1329130232334137,0.0004558368236757815,8.037130355834961,0.47153016924858093
2898,1.1150212287902832,0.30803999304771423,0.0004728828207589686,8.15295124053955,0.9150986075401306
3074,-0.822426438331604,-0.42640095949172974,0.0004096893535461277,9.275276184082031,0.2191116362810135
