dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,0,0,0.8718718718718719
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,1,0,0.8772772772772772
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,2,0,0.8833833833833834
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,3,0,0.8831831831831832
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,4,0,0.877077077077077
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,5112,5,0,0.872072072072072
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,0,0,0.8767767767767768
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,1,0,0.8783783783783784
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,2,0,0.8727727727727728
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,3,0,0.8785785785785786
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,4,0,0.8816816816816817
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,2890,5,0,0.8807807807807808
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,0,0,0.8827827827827828
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.002,100,0.0313,0.05,0.5,6206,1,0,0.8803803803803804
