dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,0,0,0.8267267267267268
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,1,1,0.8336336336336336
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,2,0,0.8421421421421421
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,3,0,0.8313313313313313
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,4,0,0.8393393393393394
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,5112,5,0,0.8231231231231231
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,0,0,0.8279279279279279
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,1,0,0.8415415415415416
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,2,0,0.8361361361361361
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,3,0,0.8327327327327327
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,4,0,0.832032032032032
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,2890,5,0,0.8427427427427427
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,0,0,0.8390390390390391
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,1,0,0.8403403403403403
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,2,0,0.8337337337337337
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,3,0,0.8394394394394394
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,4,1,0.840940940940941
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,6206,5,0,0.8423423423423423
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,0,0,0.8384384384384385
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,1,0,0.8383383383383384
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,2,0,0.8416416416416417
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,3,0,0.8348348348348348
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,4,0,0.8418418418418419
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,7795,5,0,0.8418418418418419
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,0,0,0.8443443443443444
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,1,0,0.8408408408408409
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,2,0,0.83993993993994
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,3,0,0.8403403403403403
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,4,0,0.8429429429429429
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,148,5,0,0.8405405405405405
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,0,0,0.8417417417417418
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,1,0,0.8356356356356356
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,2,0,0.8365365365365366
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,3,0,0.843043043043043
CIFAR10,ConvNetBN,GRAD,ours,dog-bird,42,5,1.0,0.001,50,0.0313,0.05,0.5,3083,4,0,0.8412412412412412
