model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,833,0,0,0.9074,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,833,1,0,0.9007,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,833,2,0,0.9007,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,833,3,0,0.9027,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,2065,0,1,0.901,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,2065,1,1,0.8976,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,2065,2,1,0.8987,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,2065,3,1,0.9006,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,4630,0,1,0.9017,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,4630,1,1,0.9006,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,4630,2,0,0.906,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,4630,3,1,0.9037,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5118,0,1,0.9005,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5118,1,1,0.8959,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5118,2,0,0.9001,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5118,3,1,0.897,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5324,0,1,0.901,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5324,1,1,0.8998,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5324,2,0,0.8988,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.02,1000,0.0313725,none+aug-randaug,randaug,5324,3,0,0.8994,0.0,0.031372517347335815,50000,,,
