dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,8804,0,1,0.836036036036036
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,8804,1,1,0.8324324324324325
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,8804,2,1,0.8398398398398398
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,8804,3,1,0.8350350350350351
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,8804,4,1,0.8393393393393394
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,8804,5,1,0.8373373373373373
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9513,0,1,0.8389389389389389
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9513,1,1,0.8343343343343343
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9513,2,0,0.8379379379379379
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9513,3,1,0.8298298298298298
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9513,4,1,0.8384384384384385
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9513,5,1,0.8363363363363363
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7,0,1,0.819019019019019
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7,1,1,0.8226226226226226
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7,2,1,0.8353353353353353
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7,3,1,0.82992992992993
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7,4,1,0.8386386386386386
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7,5,1,0.8351351351351352
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7117,0,1,0.838038038038038
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7117,1,1,0.8337337337337337
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7117,2,1,0.8317317317317318
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7117,3,1,0.8354354354354354
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7117,4,1,0.8338338338338338
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,7117,5,1,0.8339339339339339
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,476,0,1,0.8397397397397397
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,476,1,1,0.8316316316316317
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,476,2,1,0.8352352352352352
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,476,3,0,0.8358358358358359
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,476,4,0,0.8356356356356356
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,476,5,0,0.8397397397397397
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9705,0,1,0.8379379379379379
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9705,1,1,0.8364364364364364
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9705,2,1,0.8348348348348348
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9705,3,1,0.8277277277277277
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9705,4,1,0.828028028028028
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9705,5,1,0.8353353353353353
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,2275,0,0,0.8197197197197197
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,2275,1,0,0.8378378378378378
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,2275,2,0,0.8341341341341342
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,2275,3,0,0.8374374374374375
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,2275,4,0,0.834934934934935
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,2275,5,0,0.8412412412412412
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,1757,0,1,0.8389389389389389
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,1757,1,1,0.8357357357357358
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,1757,2,1,0.8369369369369369
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,1757,3,1,0.8377377377377377
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,1757,4,1,0.820920920920921
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,1757,5,1,0.8358358358358359
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9969,0,1,0.8403403403403403
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9969,1,1,0.8339339339339339
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9969,2,1,0.8367367367367368
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9969,3,1,0.8152152152152152
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9969,4,1,0.8369369369369369
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,9969,5,1,0.8296296296296296
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,4786,0,1,0.8357357357357358
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.05,2500,0.0313,0.05,0.5,4786,1,1,0.8335335335335335
