model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,409,0,1,0.8544,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,409,1,0,0.8543,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,409,2,1,0.8578,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,409,3,1,0.8588,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,630,0,0,0.8648,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,630,1,0,0.8354,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,630,2,1,0.8564,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,630,3,0,0.8584,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,1656,0,1,0.8391,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,1656,1,0,0.8503,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,1656,2,0,0.8524,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,1656,3,1,0.8638,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,2270,0,0,0.8531,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,2270,1,0,0.8517,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,2270,2,0,0.8525,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,2270,3,0,0.8468,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,9870,0,1,0.8559,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,9870,1,0,0.8404,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,9870,2,0,0.8477,0.0,0.031372517347335815,50000,,,
VGG13BN,gradmatch,random,random,dog-bird,42,0.005,250,0.0313725,none,none,9870,3,1,0.8536,0.0,0.031372517347335815,50000,,,
