train_idx,x_rm,y_a,d_raw,m_raw,a_raw
342,-0.9436764121055603,0.11824061721563339,0.002718991134315729,14.639037132263184,0.3914245665073395
360,-0.2616419792175293,-0.029683751985430717,0.0026524083223193884,12.064164161682129,0.19127808511257172
383,-0.04027978330850601,0.4440467953681946,0.0026461754459887743,10.916956901550293,0.5929773449897766
386,-0.6409213542938232,-0.13990764319896698,0.0024494470562785864,11.648577690124512,0.08515777438879013
395,-0.1352820247411728,-0.19690366089344025,0.002903081476688385,13.151385307312012,0.03930320963263512
612,0.11648236960172653,-0.21287988126277924,0.0027617427986115217,11.316791534423828,0.035106658935546875
679,-1.6321462392807007,-0.23856039345264435,0.002482652198523283,15.576133728027344,0.01804962195456028
744,-1.981601595878601,-0.25230497121810913,0.0020474654156714678,13.420572280883789,0.006500959396362305
939,0.2884497046470642,0.24319282174110413,0.0030081202276051044,12.352103233337402,0.41577455401420593
943,0.6765229105949402,0.1397431343793869,0.002897671889513731,10.349981307983398,0.27615776658058167
1174,0.09828780591487885,-0.2801835536956787,0.002796759130433202,11.778409004211426,-0.0435028076171875
1283,0.29160651564598083,0.009273133240640163,0.0028295398224145174,11.179890632629395,0.18768158555030823
1324,1.2345244884490967,0.44119754433631897,0.003016514703631401,9.115876197814941,0.4528976380825043
1338,0.3792732059955597,0.22541020810604095,0.0028654092457145452,11.090807914733887,0.3821868896484375
1350,-2.6108014583587646,-0.07580085098743439,0.0019525847164914012,15.147915840148926,0.21963615715503693
1421,0.6901527643203735,0.16139736771583557,0.002893952652812004,10.21319580078125,0.3360786437988281
1637,0.20265479385852814,-0.19127117097377777,0.002816184889525175,11.445344924926758,0.053601838648319244
1650,-0.9158321619033813,-0.08772831410169601,0.002257728949189186,11.23007583618164,0.14680548012256622
1653,-0.34078606963157654,-0.06750629097223282,0.002720276126638055,12.692008972167969,0.16007843613624573
1925,-0.03658709302544594,-0.22305917739868164,0.0027589076198637486,11.811412811279297,0.03275909647345543
1961,0.5793042182922363,0.3697962462902069,0.0028238946106284857,10.077926635742188,0.448556512594223
1995,-0.4407086968421936,0.37545454502105713,0.0022277827374637127,9.316904067993164,0.45370277762413025
2085,0.5636133551597595,0.18173596262931824,0.003031883854418993,11.851115226745605,0.26637229323387146
2227,-1.3334968090057373,-0.18476222455501556,0.002292654477059841,13.254066467285156,0.0639415755867958
2241,-0.1630755513906479,-0.21609802544116974,0.0027846458833664656,12.466830253601074,0.03426666185259819
2380,-0.15580111742019653,0.35180366039276123,0.0027165673673152924,12.035394668579102,0.374755859375
2412,-0.9460558295249939,0.004399296827614307,0.0025261768605560064,13.725404739379883,0.16783447563648224
2421,-0.3299884498119354,0.28533443808555603,0.002346701454371214,9.99914836883545,0.42147189378738403
2459,-0.17675116658210754,-0.2379612922668457,0.002845396986231208,12.929178237915039,0.02086944691836834
2549,0.8991097807884216,-0.0031785250175744295,0.003082097042351961,11.002015113830566,0.1379295438528061
2698,1.0505729913711548,-0.008945978246629238,0.0032699659932404757,11.543417930603027,0.14426879584789276
2710,0.9036834836006165,0.581303060054779,0.002994037698954344,9.932174682617188,0.5811096429824829
2773,-0.9563539624214172,0.042305003851652145,0.0021710593719035387,10.807506561279297,0.17270150780677795
2898,1.8503230810165405,0.13968966901302338,0.003410443663597107,9.901358604431152,0.28652992844581604
3074,-2.3467869758605957,-0.06866466999053955,0.0020705745555460453,15.078559875488281,0.15378646552562714
3083,0.08071731775999069,-0.11606496572494507,0.0027135310228914022,11.043381690979004,0.10569991916418076
3124,-0.29128509759902954,-0.02724694088101387,0.0028424449265003204,13.397444725036621,0.13018646836280823
3145,0.02323525957763195,0.4243193566799164,0.0026607043109834194,10.95267391204834,0.5791603326797485
3193,0.966160774230957,0.20646968483924866,0.0028613002505153418,9.05472469329834,0.24353332817554474
3585,-0.14120374619960785,0.6836820840835571,0.0025168536230921745,10.547581672668457,0.7089557647705078
3643,-0.6273619532585144,-0.049867819994688034,0.0023589651100337505,10.915131568908691,0.11600323021411896
3661,0.6976861953735352,0.23104439675807953,0.0031199937220662832,11.694486618041992,0.3937133848667145
3678,1.0326787233352661,0.16326388716697693,0.003236978081986308,11.548174858093262,0.36738815903663635
3729,-0.3123140037059784,0.028988992795348167,0.0024200959596782923,10.427264213562012,0.2133888304233551
3835,0.6799079775810242,-0.3051220178604126,0.0029718680307269096,10.812994003295898,-0.01885223388671875
3887,0.7338163256645203,-0.12334097921848297,0.0029324409551918507,10.42708969116211,0.09838409721851349
3966,-0.6953081488609314,0.152512788772583,0.002293311757966876,10.95583724975586,0.3099411129951477
4049,2.0771114826202393,0.4084968566894531,0.0035905472468584776,10.323299407958984,0.46923524141311646
4353,-1.0984452962875366,-0.22823713719844818,0.002261276124045253,12.019170761108398,0.02263946644961834
4364,0.721862256526947,0.08111265301704407,0.0029813291039317846,10.829428672790527,0.252371221780777
4410,-1.14297616481781,-0.24520115554332733,0.002526508644223213,14.139963150024414,0.010639953427016735
4456,-0.04606107994914055,0.35222095251083374,0.0026618526317179203,11.288277626037598,0.4237320125102997
4585,-0.009052473120391369,-0.15427814424037933,0.002621930558234453,10.859097480773926,0.08290138095617294
5173,1.9168989658355713,0.6778458952903748,0.0034290284384042025,10.005393028259277,0.6699981689453125
5292,1.1814780235290527,-0.011887366883456707,0.0031853565014898777,10.572607040405273,0.15252457559108734
5321,-0.04096418619155884,-0.2496577352285385,0.0029000460635870695,12.928749084472656,0.007609558291733265
5360,0.3942444324493408,1.1806894540786743,0.002556457417085767,8.980713844299316,1.048925757408142
5646,0.4151766896247864,0.23407688736915588,0.002707548439502716,9.964828491210938,0.3154434263706207
5687,-0.06083458662033081,-0.16760437190532684,0.0027111645322293043,11.526041984558105,0.05804748460650444
5964,0.335511714220047,0.3620131313800812,0.002791650127619505,10.990489959716797,0.387442409992218
5973,0.7032148241996765,-0.006286838091909885,0.003142517525702715,11.924090385437012,0.14173488318920135
6056,0.7483022212982178,0.25196462869644165,0.0030068622436374426,10.629770278930664,0.3844001889228821
6281,1.061431884765625,-0.01713750511407852,0.0032662530429661274,11.53937816619873,0.22692012786865234
6415,0.3745468854904175,-0.06606394052505493,0.0028428835794329643,11.038230895996094,0.12900696694850922
6644,0.4844007194042206,-0.24275393784046173,0.003533230861648917,15.566719055175781,0.011853027157485485
6709,1.2867406606674194,0.04861638695001602,0.003171769669279456,9.990006446838379,0.2158767729997635
6868,-0.8816322684288025,-0.0908191055059433,0.002419189317151904,12.61353874206543,0.13313141465187073
6896,0.8449065089225769,-0.14466528594493866,0.003161405446007848,11.67368221282959,0.083704374730587
7088,0.12584617733955383,0.09985166788101196,0.0028538587503135204,11.963150024414062,0.24012909829616547
7090,-0.07665563374757767,-0.13410326838493347,0.002502454910427332,10.199655532836914,0.05887451395392418
7183,-0.16738824546337128,0.02952982485294342,0.0027310762088745832,12.006009101867676,0.16667671501636505
7404,0.450411319732666,-0.21536365151405334,0.003064171876758337,12.16550350189209,0.047786712646484375
7546,-0.0039020359981805086,-0.13427415490150452,0.0027180416509509087,11.449090957641602,0.10643615573644638
7625,-0.4553634226322174,0.29564574360847473,0.002546156756579876,11.691988945007324,0.38345757126808167
8019,-1.5608989000320435,0.07575079798698425,0.0018845914164558053,11.014575958251953,0.22491227090358734
8020,2.198018789291382,0.23012638092041016,0.003753647208213806,11.152658462524414,0.34324342012405396
8152,-0.7710875272750854,0.04621557891368866,0.0027248552069067955,14.38065242767334,0.17757263779640198
8278,-1.2390304803848267,-0.08063781261444092,0.002224501920863986,12.366491317749023,0.09197769314050674
8333,-0.0759454295039177,0.05571690946817398,0.0024731431622058153,10.00206470489502,0.23049965500831604
8365,-1.8640661239624023,-0.25748467445373535,0.0023785550147295,15.844583511352539,0.003139495849609375
8594,-0.07434336841106415,0.139418363571167,0.002603249391540885,10.88325309753418,0.30665895342826843
8596,-0.6937044262886047,-0.23387511074543,0.002624017186462879,13.297825813293457,0.02042381279170513
8945,0.27692198753356934,0.12942670285701752,0.002934939693659544,11.776095390319824,0.32765504717826843
9155,-2.793433904647827,-0.2671383321285248,0.0021167176309973,17.225561141967773,-0.002338409423828125
9214,0.8067431449890137,0.4365066587924957,0.002924951259046793,10.275728225708008,0.4455673396587372
9434,0.6703340411186218,0.21455931663513184,0.0031136178877204657,11.763348579406738,0.35628053545951843
9459,-0.7665027976036072,0.19743219017982483,0.0023290072567760944,11.37667465209961,0.32901763916015625
9526,-0.08426561951637268,-0.244222953915596,0.0029760298784822226,13.500126838684082,0.01320724468678236
9563,0.9641292691230774,0.05849104002118111,0.0029318174347281456,9.857657432556152,0.2162521332502365
9701,0.008884704671800137,-0.12350012362003326,0.002704860642552376,11.373743057250977,0.14597474038600922
9731,-0.7013120651245117,0.08810063451528549,0.0024318417999893427,11.964696884155273,0.338815301656723
9826,-1.0538793802261353,-0.18801845610141754,0.0023517271038144827,12.468047142028809,0.047104645520448685
9843,0.0972520112991333,-0.0549905002117157,0.002835351275280118,11.70433521270752,0.11886236816644669
9867,0.42294588685035706,0.15250492095947266,0.0029399823397397995,11.49124813079834,0.3138137757778168
9937,-0.02902798168361187,0.07103145867586136,0.0027483783196657896,11.686324119567871,0.19196473062038422
10100,0.6049365997314453,-0.0451061837375164,0.003005550941452384,11.277518272399902,0.14722900092601776
10161,0.39909741282463074,-0.10417331755161285,0.002835585968568921,10.805877685546875,0.12299194186925888
10473,0.10997859388589859,-0.05337830260396004,0.0027798772789537907,11.514361381530762,0.14765052497386932
10513,-1.0171948671340942,-0.24877703189849854,0.002471763640642166,13.184623718261719,0.00771598843857646
10782,-0.9499977231025696,-0.3871299922466278,0.0023747205268591642,12.349562644958496,-0.05948944017291069
10812,0.3743704855442047,0.238470658659935,0.002893104450777173,11.540485382080078,0.3325057923793793
11138,-1.269432544708252,-0.12817004323005676,0.0020463564433157444,11.004008293151855,0.10299988090991974
