dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,8804,0,1,0.8398398398398398
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,8804,1,1,0.8418418418418419
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,8804,2,0,0.8431431431431431
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,8804,3,1,0.8405405405405405
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,8804,4,1,0.8442442442442443
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,8804,5,1,0.8447447447447447
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9513,0,0,0.8387387387387387
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9513,1,0,0.8378378378378378
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9513,2,0,0.8429429429429429
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9513,3,0,0.8269269269269269
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9513,4,0,0.8385385385385385
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9513,5,0,0.8372372372372372
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7,0,0,0.8229229229229229
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7,1,0,0.8347347347347347
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7,2,0,0.8371371371371371
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7,3,1,0.8339339339339339
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7,4,0,0.8426426426426427
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7,5,0,0.8403403403403403
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7117,0,0,0.8371371371371371
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7117,1,0,0.8383383383383384
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7117,2,0,0.8332332332332333
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7117,3,1,0.8386386386386386
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7117,4,1,0.8389389389389389
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,7117,5,1,0.83993993993994
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,476,0,0,0.8421421421421421
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,476,1,0,0.838038038038038
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,476,2,0,0.835935935935936
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,476,3,0,0.8461461461461461
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,476,4,0,0.8426426426426427
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,476,5,0,0.8418418418418419
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9705,0,0,0.8333333333333334
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9705,1,0,0.8396396396396396
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9705,2,0,0.8401401401401402
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9705,3,0,0.8348348348348348
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9705,4,0,0.8405405405405405
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,9705,5,0,0.8389389389389389
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,2275,0,0,0.8313313313313313
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,2275,1,0,0.8415415415415416
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,2275,2,0,0.8434434434434435
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,2275,3,0,0.8440440440440441
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,2275,4,0,0.8396396396396396
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,2275,5,0,0.8412412412412412
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,1757,0,0,0.8395395395395395
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,1757,1,1,0.8445445445445445
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,1757,2,0,0.8368368368368369
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,1757,3,0,0.8406406406406406
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,1757,4,0,0.817017017017017
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.001,50,0.0313,0.05,0.5,1757,5,0,0.8401401401401402
