model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,833,0,0,0.9036,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,833,1,0,0.9028,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,833,2,1,0.9,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,833,3,0,0.9052,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,4630,0,0,0.9032,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,4630,1,0,0.9029,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,4630,2,0,0.9042,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,4630,3,0,0.907,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,5118,0,0,0.9056,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,5118,1,0,0.9012,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,5118,2,0,0.9041,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,5118,3,0,0.9034,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,5324,0,0,0.9062,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,5324,1,0,0.9072,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,5324,2,0,0.9049,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,5324,3,0,0.8981,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,8740,0,0,0.9029,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,8740,1,0,0.9049,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,8740,2,0,0.9049,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none+aug-randaug,randaug,8740,3,0,0.8991,0.0,0.031372517347335815,50000,,,
