model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,833,0,1,0.8925,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,833,1,1,0.8954,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,833,2,1,0.894,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,833,3,1,0.8966,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,2065,0,1,0.8938,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,2065,1,1,0.8939,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,2065,2,1,0.8937,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,2065,3,1,0.891,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,4630,0,1,0.8924,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,4630,1,1,0.8945,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,4630,2,1,0.8935,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,4630,3,1,0.8923,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5118,0,1,0.8925,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5118,1,1,0.8932,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5118,2,1,0.897,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5118,3,1,0.8915,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5324,0,1,0.892,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5324,1,0,0.8914,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5324,2,1,0.889,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5324,3,1,0.89,0.0,0.031372517347335815,50000,,,
