model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,843,2,1,0.7365,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,1257,1,1,0.7493,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8055,0,1,0.75,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8055,3,0,0.744,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8252,2,1,0.7506,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8730,1,0,0.7384,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,843,1,1,0.7517,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,1257,0,1,0.7369,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,1257,3,1,0.7434,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8055,2,1,0.7559,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8252,1,0,0.7608,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8730,0,1,0.737,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8730,3,1,0.7481,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,843,0,0,0.7619,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,843,3,0,0.7432,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,1257,2,1,0.7529,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8055,1,0,0.7379,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8252,0,0,0.7549,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8252,3,0,0.7407,0.0,0.031372517347335815,50000,,,
ConvNetBN,sapa,ours,dpp0.25,dog-bird,42,0.02,1000,0.0313725,friends-friendly.bernoulli-e8-p5-clp16,none,8730,2,1,0.7531,0.0,0.031372517347335815,50000,,,
