model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,833,0,1,0.8989,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,833,1,1,0.8951,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,833,2,1,0.8884,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,833,3,1,0.8931,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,833,4,1,0.8919,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,833,5,1,0.8971,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,2065,0,1,0.8914,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,2065,1,0,0.8888,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,2065,2,0,0.89,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,2065,3,0,0.8902,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,2065,4,1,0.894,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,2065,5,0,0.8926,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,4630,0,1,0.894,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,4630,1,1,0.8922,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,4630,2,1,0.8946,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,4630,3,1,0.8926,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,4630,4,1,0.8935,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,4630,5,1,0.8893,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5118,0,1,0.8945,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5118,1,0,0.891,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5118,2,1,0.8949,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5118,3,1,0.8895,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,dpp2,dog-bird,42,0.02,1000,0.0313725,none+aug-standard,standard,5118,4,1,0.8928,0.0,0.031372517347335815,50000,,,
