model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,409,0,0,0.9032,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,409,1,1,0.906,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,409,2,1,0.9078,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,409,3,1,0.9054,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,630,0,1,0.9109,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,630,1,0,0.9153,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,630,2,0,0.9108,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,630,3,0,0.91,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,1656,0,1,0.9156,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,1656,1,1,0.9108,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,1656,2,1,0.9147,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,1656,3,1,0.9143,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2270,0,1,0.9055,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2270,1,1,0.9072,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2270,2,1,0.9186,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,2270,3,1,0.9019,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,9870,0,0,0.9119,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,9870,1,0,0.9123,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,9870,2,0,0.9074,0.0,0.031372517347335815,50000,,,
VGG13BN,sapa,ours,dpp2,dog-bird,42,0.01,500,0.0313725,none+aug-cutout,cutout,9870,3,0,0.8958,0.0,0.031372517347335815,50000,,,
