dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,8804,0,1,0.8413413413413413
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,8804,1,1,0.8390390390390391
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,8804,2,0,0.843043043043043
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,8804,3,1,0.8405405405405405
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,8804,4,1,0.8429429429429429
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,8804,5,1,0.8406406406406406
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,9513,0,0,0.8443443443443444
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,9513,1,0,0.83993993993994
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,9513,2,0,0.8394394394394394
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,9513,3,0,0.8297297297297297
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,9513,4,0,0.8386386386386386
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,9513,5,0,0.8372372372372372
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7,0,0,0.8237237237237237
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7,1,0,0.8323323323323323
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7,2,0,0.8372372372372372
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7,3,0,0.8321321321321321
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7,4,0,0.8431431431431431
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7,5,0,0.8387387387387387
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7117,0,1,0.8422422422422422
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7117,1,1,0.8339339339339339
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7117,2,1,0.8394394394394394
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7117,3,1,0.841041041041041
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7117,4,1,0.8377377377377377
CIFAR10,ConvNetBN,FC,random,frog-airplane,42,,,0.01,500,0.0313,0.05,0.5,7117,5,1,0.8422422422422422
