model,attack,base,class_pair,pair_order,seed,budget,num_poisons,epsilon,fc_mode,lambda_margin,base_dist,use_jacobian_score,jacobian_weight,jacobian_batch_size,jacobian_backend,num_surrogates,craft_ensemble,restarts,craft_steps,craft_alpha,target_select,num_targets,num_trials,asr_mean,asr_std,cta_post_mean,cta_post_std,cta_baseline_mean,cta_baseline_std,cta_drop_mean
ConvNetBN,gradmatch,ours,dog-bird,poison-target,42,0.002,100,0.03137254901960784,sample,1.0,cosine,False,1.0,64,,5,5,8,250,0.00392156862745098,70,5,25,0.36,0.19595917942265423,0.80432,0.006408681611688944,0.81196,0.007876699816547534,-0.00763999999999998
ConvNetBN,gradmatch,ours,dog-bird,poison-target,42,0.002,100,0.03137254901960784,sample,1.0,cosine,False,1.0,64,,5,5,8,250,0.00392156862745098,70,5,25,0.0,0.0,0.8049680000000001,0.006041769277289561,0.81196,0.007876699816547534,-0.006991999999999887
ConvNetBN,gradmatch,ours,dog-bird,poison-target,42,0.002,100,0.03137254901960784,sample,1.0,cosine,False,1.0,64,,5,5,8,250,0.00392156862745098,70,5,25,0.32,0.24000000000000005,0.805864,0.006865908825494264,0.81196,0.007876699816547534,-0.00609599999999999
ConvNetBN,sapa,ours,dog-bird,poison-target,42,0.002,100,0.03137254901960784,sample,1.0,cosine,False,1.0,64,,5,5,8,250,0.00392156862745098,70,5,25,0.27999999999999997,0.20396078054371142,0.8052079999999999,0.007155077637594162,0.81196,0.007876699816547534,-0.006752000000000091
ConvNetBN,sapa,ours,dog-bird,poison-target,42,0.002,100,0.03137254901960784,sample,1.0,cosine,False,1.0,64,,5,5,8,250,0.00392156862745098,70,5,25,0.0,0.0,0.803788,0.007890060582783888,0.81196,0.007876699816547534,-0.008172000000000068
ConvNetBN,sapa,ours,dog-bird,poison-target,42,0.002,100,0.03137254901960784,sample,1.0,cosine,False,1.0,64,,5,5,8,250,0.00392156862745098,70,5,25,0.36000000000000004,0.265329983228432,0.804876,0.0067521421785978275,0.81196,0.007876699816547534,-0.007083999999999979
