model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,833,0,1,0.8962,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,833,1,1,0.895,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,833,2,1,0.8989,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,833,3,1,0.8983,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,2065,0,0,0.8968,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,2065,1,0,0.8976,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,2065,2,1,0.8996,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,2065,3,0,0.8955,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,4630,0,1,0.8969,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,4630,1,1,0.8976,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,4630,2,1,0.9037,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,4630,3,1,0.896,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,5118,0,1,0.8917,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,5118,1,0,0.8966,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,5118,2,1,0.8939,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,5118,3,0,0.8948,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,5324,0,1,0.8976,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,5324,1,1,0.9004,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,5324,2,1,0.8895,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,ours,ours,dog-bird,42,0.02,1000,0.0313725,none+aug-cutout,cutout,5324,3,1,0.8976,0.0,0.031372517347335815,50000,,,
