dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,0,1,0.831031031031031
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,1,0,0.8318318318318318
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,2,1,0.842042042042042
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,3,0,0.8272272272272272
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,4,1,0.8404404404404404
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,5112,5,0,0.8148148148148148
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,0,0,0.8257257257257258
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,1,0,0.8382382382382383
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,2,0,0.8428428428428428
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,3,0,0.8333333333333334
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,4,0,0.8338338338338338
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,2890,5,0,0.8414414414414414
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,6206,0,0,0.8368368368368369
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,6206,1,0,0.8408408408408409
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,6206,2,0,0.8325325325325326
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,6206,3,0,0.8381381381381381
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,6206,4,0,0.8390390390390391
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,6206,5,0,0.8389389389389389
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,7795,0,0,0.8389389389389389
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,7795,1,0,0.8428428428428428
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,7795,2,0,0.8393393393393394
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.01,500,0.0313,0.05,0.5,7795,3,0,0.8335335335335335
