model,attack,base,sel,class_pair,seed,budget,num_poisons,epsilon,defense,aug,target_idx,victim_id,success,clean_test_acc,clean_asr,realized_linf,n_kept,n_poison_kept,frac_poison_dropped,frac_clean_dropped
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,833,0,1,0.8451,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,833,1,0,0.8365,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,833,2,0,0.8354,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,833,3,1,0.8422,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,4630,0,1,0.8306,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,4630,1,1,0.8331,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,4630,2,1,0.8311,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,4630,3,0,0.8414,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,5118,0,1,0.838,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,5118,1,1,0.8407,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,5118,2,1,0.8413,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,5118,3,1,0.8356,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,5324,0,0,0.8347,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,5324,1,0,0.8374,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,5324,2,0,0.8385,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,5324,3,1,0.8324,25.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,8740,0,1,0.838,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,8740,1,1,0.8473,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,8740,2,1,0.8317,0.0,0.031372517347335815,50000,,,
ResNet20BN,gradmatch,random,random,dog-bird,42,0.01,500,0.0313725,none,none,8740,3,1,0.8411,0.0,0.031372517347335815,50000,,,
